,0.000000,1.000000,2.000000,3.000000,4.000000
65,6.189957,6.462884,5.926496,7.48265,5.867824
66,6.534846,6.768237,5.404536,7.303621,5.707977
67,6.75034,6.972789,6.41903,7.86608,6.44802
68,6.378241,6.248456,6.047207,8.153952,6.154252
69,6.301086,6.14184,6.21099,8.483086,6.151157
70,7.063593,6.626997,6.376889,8.5522,6.132336
71,7.306284,7.621263,6.455066,7.470384,6.472719
72,4.306821,4.648713,5.063035,6.975198,4.974168
73,8.038895,8.456424,6.639573,7.539126,6.681285
74,5.539312,5.493404,6.219345,8.329829,6.026352
75,7.260273,6.616192,7.199278,9.610379,7.012073
76,6.889328,7.469826,6.369706,6.95491,6.499841
77,5.302522,5.928435,5.297119,6.681538,5.305891
78,5.344924,5.919982,6.190515,7.130906,6.094624
79,7.481055,8.009078,6.036338,7.12792,6.338493
80,6.682134,7.04769,5.553097,6.99454,5.693076
81,6.653003,6.881011,6.102507,8.043293,6.512096
82,6.227662,7.002571,6.581699,7.481238,6.763311
83,5.929787,6.095134,6.735963,8.748681,6.893967
84,6.311826,5.605894,6.967737,9.58883,6.713914
85,6.888396,7.125596,6.611355,7.755016,6.497191
86,6.093696,6.389266,5.116198,6.815921,4.967954
87,4.061897,4.203089,5.027503,7.032931,4.957561
88,5.566042,6.09845,6.078055,7.723697,6.158979
89,5.959219,5.789626,6.501341,8.281429,6.302836
90,5.35531,5.799243,5.113585,6.786454,5.211073
91,5.275444,5.456047,5.700969,7.668873,5.895305
92,7.172019,7.414424,6.342286,7.445328,6.307597
93,7.154875,6.801528,7.155859,8.812001,6.720317
94,5.601069,5.930868,5.608553,7.2469,5.739784
95,6.135735,5.941514,6.408952,8.69937,6.650003
96,4.622524,4.861406,4.992974,7.221759,5.053718
97,5.268639,5.157082,5.64679,8.226314,5.675347
98,4.961015,5.39635,5.566919,7.690403,5.662952
99,6.223279,6.260962,5.841911,7.710598,5.991847
100,5.525027,5.546963,5.866724,8.153587,5.853646
101,7.343114,8.152157,6.286864,6.361023,6.487258
102,6.483902,6.737431,6.234826,7.602452,6.35948
103,5.301079,5.719676,5.853817,7.276481,5.8525
104,7.65087,8.506414,6.305076,6.786526,6.706927
105,5.348889,6.000674,4.610831,5.967778,4.67314
106,5.271482,5.823456,6.198883,7.413829,6.097913
107,5.443805,5.222003,6.165413,8.656215,5.955402
108,6.929501,7.554342,6.050829,7.15648,6.294827
109,5.286143,5.425176,5.881838,7.936371,5.81056
110,5.179108,5.954948,5.569351,6.9827,5.63093
111,7.143492,7.668317,6.466307,7.746494,6.692935
112,6.784694,6.459373,7.539894,9.467488,7.315438
113,5.479511,6.141593,4.997877,6.218078,5.158951
114,5.420109,5.091206,5.701387,8.08863,5.367448
115,6.831076,7.311073,5.726195,7.416341,6.054576
116,5.201314,5.507983,5.387951,7.325779,5.458896
117,6.550885,7.321892,5.606723,6.437733,5.784401
118,7.009304,7.289601,6.045554,7.388953,6.128188
119,5.497675,6.47979,5.741044,6.843559,6.041125
120,6.834909,6.977178,6.012392,7.664807,6.079482
121,6.859196,6.634824,6.626569,8.792301,6.568222
122,5.450272,5.71826,6.028265,7.857053,6.000765
123,7.448571,7.764606,6.211072,7.608196,6.199749
124,6.032803,5.837065,5.917209,8.252487,5.924455
125,5.517531,6.313162,6.666249,7.990307,6.883311
126,5.851082,5.65547,6.724982,8.849339,6.62676
127,5.448808,6.235295,5.199789,6.262285,5.22496
128,6.075809,6.549941,6.666147,8.178867,6.721414
129,6.817718,7.472763,5.627419,6.415555,5.925753
130,4.694801,5.101833,4.532301,6.334715,4.511791
131,6.341651,5.883748,6.59886,9.162947,6.481056
132,6.318015,7.044781,6.417125,7.620691,6.649143
133,6.790609,6.20761,7.153046,9.750479,7.131548
134,6.319657,6.893252,5.219663,6.281033,5.365136
135,7.47228,7.49145,7.030064,8.2486,6.802002
136,6.319936,6.277732,6.145447,8.326265,6.187997
137,5.069135,5.772832,4.869034,6.222475,5.031916
138,6.346141,6.58776,6.010381,7.824332,6.168435
139,8.073753,7.923374,7.566324,9.259692,7.466204
140,4.83161,4.920319,4.776372,7.323346,4.905843
141,6.411959,6.873967,5.697074,6.67846,5.811944
142,5.106596,5.5374,5.855777,7.620158,5.867203
143,7.749676,8.049906,7.347885,8.477204,7.528134
144,6.06485,6.911148,6.157031,6.845448,6.306495
145,8.128554,8.377491,7.02555,7.820598,7.017877
146,6.105458,6.743221,5.655733,6.63542,5.82168
147,4.586475,5.309626,4.52136,5.951753,4.525878
148,7.407577,7.820939,6.144529,7.055257,6.359696
149,6.876589,7.675923,6.22166,6.886749,6.314825
150,7.159496,6.861811,7.121466,9.444552,7.033778
151,6.968888,7.335835,6.995142,8.404692,7.199602
152,7.215599,7.781231,6.935704,8.137069,7.201652
153,6.319202,6.411089,5.7784,7.82135,5.813029
154,6.536196,6.254579,6.536799,9.210229,6.693373
155,6.722894,5.864893,7.590283,10.310248,7.378408
156,6.423637,6.112594,7.079209,9.112468,6.790489
157,6.273115,6.294245,6.122599,7.968054,6.069148
158,6.245847,6.506248,5.580016,7.590495,5.805767
159,6.848145,7.103006,5.499131,6.89567,5.463564
160,7.280939,7.028161,7.179509,9.138214,7.072247
161,6.208293,5.754168,6.854144,9.110596,6.598612
162,6.675783,7.630406,6.03436,6.551247,6.473483
163,5.424267,5.711854,5.520645,7.752753,5.716206
164,4.911786,5.026791,5.870629,8.263444,5.981027
165,4.743551,4.942647,6.048082,7.98575,6.003492
166,4.772769,5.20318,5.564764,7.625106,5.609314
167,6.512005,7.171477,5.675834,6.565103,5.889193
168,5.766067,5.710277,6.040174,8.070584,5.982129
169,7.297065,8.012797,5.834634,6.360084,6.04461
170,5.869901,6.155413,5.614404,7.386293,5.71407
171,7.281696,7.399708,6.352737,8.215928,6.394835
172,6.468955,6.971812,6.528848,7.362295,6.522151
173,7.30701,6.614253,7.121977,9.625354,6.944218
174,6.495633,6.430457,6.102835,8.005198,5.982261
175,6.168306,5.904976,6.793709,8.866459,6.502157
176,6.584705,6.250558,6.614812,8.873732,6.566258
177,4.828193,4.817938,5.290652,7.756104,5.227874
178,7.683974,7.617182,7.469843,9.689098,7.771686
179,7.095294,6.723285,7.81438,9.895163,7.584748
180,6.746441,7.744449,6.237709,6.889215,6.750181
181,7.175584,6.544358,7.215469,9.656504,7.251874
182,6.353952,6.500225,6.440548,8.619913,6.673145
183,6.190839,6.766204,6.217803,7.105494,6.136003
184,5.934261,5.909778,6.062685,8.189814,5.891342
185,4.851556,4.574792,5.611488,8.164236,5.596809
186,7.188986,7.175771,6.752707,8.856462,6.776515
187,8.906911,9.168493,7.847129,8.670872,7.606679
188,5.103508,5.578244,5.582969,7.216382,5.624895
189,6.994305,6.932104,7.459875,9.169376,7.131781
190,5.549271,5.72453,6.236108,7.721315,5.995481
191,6.043197,6.798087,5.6672,6.889002,5.849682
192,6.227389,6.220393,6.105444,8.12666,5.946198
193,5.275092,5.807334,5.607933,7.045796,5.548439
194,6.283448,6.838128,5.013142,6.241135,5.099203
195,4.686073,4.69657,6.21059,7.980456,6.044081
196,6.420629,6.880292,5.77581,7.371832,6.005562
197,5.191083,5.056885,5.803906,8.115711,5.672323
198,5.309253,5.319912,5.619406,7.749178,5.46348
199,6.5252,7.534005,6.235258,6.289731,6.487325
200,4.719432,5.056365,5.78218,7.573151,5.793908
201,7.18913,7.580258,5.956557,7.581736,6.188589
202,6.121306,6.33143,6.446309,7.653327,6.404724
203,5.197702,6.146666,5.955152,6.699044,6.084811
204,6.370064,6.724621,5.371848,6.864951,5.413897
205,7.45168,7.533087,6.179205,7.819596,6.246382
206,8.582133,9.899829,8.124421,7.042255,8.486374
207,5.787264,6.011605,5.722061,7.488722,5.756402
208,7.08578,8.345814,6.560309,6.251069,6.892227
209,5.957935,6.12566,6.045961,7.631813,5.927944
210,5.712096,5.624308,6.947349,8.977935,6.770011
211,5.676272,6.493972,6.014336,6.925755,6.086651
212,5.165662,5.287129,5.996499,8.084471,5.9574
213,6.919474,6.680313,7.522584,9.358738,7.394773
214,6.643092,6.39976,6.127219,8.371607,6.053411
215,5.59142,6.173969,6.316703,7.48974,6.4708
216,7.147075,7.907649,6.298017,6.828349,6.682772
217,7.274732,6.797667,8.043845,10.093093,7.722602
218,4.323047,4.717613,4.880052,6.595707,4.76221
219,6.74473,6.763871,8.117544,9.909864,8.097457
220,5.44927,5.666443,6.232838,7.651875,6.088588
221,6.471853,6.567968,5.56185,7.346639,5.605988
222,4.961679,5.186357,5.471447,7.404675,5.5136
223,5.319513,5.308059,6.093092,8.020653,6.073831
224,4.484252,4.754986,5.082784,7.248658,5.164788
225,6.448106,6.325277,5.919497,7.89926,5.757515
226,5.759605,6.546517,6.371456,6.983447,6.483838
227,4.768362,4.969585,5.388329,7.441875,5.366841
228,4.697633,5.007463,5.30227,7.090311,5.390634
229,6.189882,5.809081,6.824684,9.097311,6.669269
230,5.744778,5.935723,5.539744,7.399616,5.631417
231,5.100154,5.079816,5.609595,8.011305,5.567579
232,4.229406,4.954444,4.476264,6.144358,4.549135
233,5.691509,5.389833,6.776961,8.960598,6.525257
234,5.160696,5.795669,5.039615,6.132511,5.127217
235,4.755014,5.194712,6.086965,7.701816,6.072902
236,4.986622,5.354328,5.843829,7.468231,5.773071
237,5.172093,5.372576,6.014721,7.557116,5.755878
238,6.500488,6.619014,6.000293,7.68316,6.023884
239,4.623008,4.789568,5.500552,7.39711,5.435004
240,5.404647,5.359687,5.723928,7.785517,5.562747
241,4.97419,5.791566,4.948691,5.887513,5.06947
242,5.593196,5.320793,5.990553,7.968079,5.855346
243,4.538063,4.492396,5.368879,7.557565,5.385198
244,6.295883,6.064351,6.049888,7.991588,5.763266
245,6.542962,7.320562,6.026349,6.319502,6.247177
246,5.962798,5.474519,6.399249,8.676481,6.406923
247,5.930546,6.215512,5.68948,7.761018,6.139904
248,5.303988,5.283694,5.64915,7.804024,5.69744
249,6.055664,6.362972,7.490125,8.850375,7.471515
250,4.191362,4.445078,5.769346,7.533049,5.710127
251,5.060195,4.981844,4.899245,7.389613,4.938379
252,4.856231,5.1787,5.858828,7.308013,5.757576
253,5.856107,5.862742,5.973162,7.756118,5.862312
254,4.8697,4.528406,5.593322,8.205852,5.562541
255,6.196488,6.73866,5.534547,6.54977,5.573849
256,4.673082,5.094002,5.367124,7.205962,5.423853
257,5.254522,4.826662,5.984136,8.415544,5.769499
258,5.408038,5.678889,5.921923,7.895927,6.044696
259,4.998142,4.605084,6.013509,8.486641,5.901974
260,5.12146,5.045083,5.227372,7.315066,5.167761
261,6.061161,5.892033,6.856679,8.469358,6.59798
262,4.722546,5.134271,5.69146,7.639258,5.862841
263,4.95181,5.523892,5.28043,6.699883,5.491549
264,5.503283,6.090743,5.318888,6.790821,5.54168
265,4.50524,5.13304,4.941878,6.635372,5.260507
266,5.212562,5.432492,5.716972,7.505266,5.683429
267,4.497405,4.354731,5.958556,8.163222,5.771598
268,5.141799,5.45567,6.320096,8.098748,6.437027
269,5.152773,5.108574,5.868488,7.973244,5.694602
270,4.288757,5.070287,4.893225,6.161664,4.965993
271,5.142773,5.267896,6.384618,8.3528,6.44083
272,5.494325,5.463638,5.930611,7.675705,5.89334
273,5.23957,4.939436,6.99655,9.201855,6.797618
274,5.679711,6.362518,4.940867,5.869029,5.018173
275,4.668198,4.675417,5.797968,7.945724,5.601231
276,4.872818,4.710928,5.144314,7.656897,5.053642
277,5.576103,5.845671,6.078439,7.604516,6.110983
278,4.140003,4.368505,5.462778,7.225034,5.410978
279,5.661876,5.934957,6.208097,7.434871,6.30345
280,5.682671,6.23321,5.139621,6.356158,5.206813
281,4.352498,5.187755,4.505723,6.130973,4.685657
282,4.658193,4.867788,5.992912,7.765772,5.99247
283,6.665147,6.496769,6.407329,8.187873,6.350718
284,3.695627,4.008166,4.837775,6.654714,4.680356
285,6.03726,6.426936,4.842602,6.773723,5.398392
286,5.031287,5.108217,5.267707,7.411966,5.176572
287,4.414917,5.24748,5.24241,6.523678,5.276207
288,5.513574,5.254002,5.692529,8.003742,5.671392
289,4.725619,5.125511,5.1422,6.972698,5.109359
290,4.974459,5.050299,6.289809,8.333047,6.333402
291,6.742508,6.145566,7.85922,9.936287,7.503732
292,3.940443,4.520633,4.46528,6.284603,4.490358
293,4.171322,4.645464,4.936919,6.655518,4.744895
294,5.221911,5.622174,5.587428,6.945954,5.609477
295,5.238911,5.734229,5.187407,6.944419,5.090914
296,5.159297,6.140831,5.421223,5.985234,5.506496
297,4.341135,4.880993,4.911983,6.673768,5.074128
298,4.831147,5.165847,5.063542,7.00227,5.171183
299,5.499999,5.709501,5.104707,7.108545,5.120194
300,4.739592,4.803923,6.020902,8.2353,5.942567
301,5.793979,5.770044,6.597252,8.626884,6.491608
302,5.177848,5.222177,5.313314,7.629251,5.393185
303,4.421176,4.470127,5.295159,7.468813,5.280871
304,4.5762,5.153724,5.030548,6.89184,5.321746
305,4.593766,5.037584,4.68404,6.53259,4.622454
306,5.589204,5.29833,5.486821,7.924087,5.542029
307,4.900299,5.781512,5.310641,6.212577,5.569718
308,4.433812,4.820966,5.437911,7.51564,5.650436
309,5.985046,6.00024,6.309282,8.231416,6.353952
310,4.95802,4.931634,5.245091,7.410086,5.375523
311,3.943764,4.685978,4.912866,6.430493,5.06452
312,5.11353,5.400018,5.569276,7.483191,5.497749
313,3.958844,4.828477,5.26633,6.609558,5.255514
314,5.059102,5.286165,5.152086,7.241155,5.372467
315,4.579109,5.000253,5.142959,6.749107,5.106484
316,4.584742,4.475859,5.7901,8.13416,5.669663
317,5.543835,5.365477,6.262119,8.298167,6.139911
318,5.1875,5.394761,4.903976,7.072064,5.108388
319,5.616311,6.328433,6.417624,7.704511,6.667197
320,6.314932,6.043093,5.97684,7.777193,5.72245
321,4.883801,4.799678,5.76409,8.089819,5.703197
322,4.573469,4.679899,6.078691,7.909936,5.863734
323,4.24136,4.813693,5.213409,6.926878,5.22287
324,4.493444,4.28298,5.516517,7.583187,5.272342
325,4.656197,4.966855,5.474118,7.428568,5.378931
326,5.002396,4.723928,5.72431,8.110552,5.460784
327,4.668251,4.902878,5.446522,7.165393,5.358603
328,4.518718,5.159291,5.370958,6.742726,5.469719
329,6.330758,6.196889,6.553074,8.730837,6.485782
330,5.241427,5.9848,6.347867,7.026816,6.262223
331,5.65799,5.737044,5.675573,7.564607,5.59785
332,4.826735,5.341486,4.974595,6.385413,4.994457
333,5.778939,6.086577,5.606816,7.48758,5.475131
334,5.664152,5.746357,5.224462,7.246443,5.173585
335,5.318003,6.132628,5.183324,6.170143,5.41839
336,4.730821,4.744913,6.035423,7.954066,5.864221
337,5.321258,5.02777,5.791388,8.113624,5.751386
338,3.812635,3.902632,4.934545,7.099192,4.881373
339,5.716896,6.540793,5.797548,6.351695,5.973493
340,4.962542,5.842792,6.021494,7.02487,6.207409
341,5.014855,4.912467,5.877124,8.100593,5.913677
342,4.324913,4.496039,5.26996,7.279331,5.250338
343,4.849914,5.077019,6.370823,8.172954,6.305916
344,4.978406,5.610991,6.395451,7.576113,6.422756
345,5.53195,6.048914,5.762102,6.857092,5.697984
346,4.712749,4.694798,5.990495,8.140672,5.933354
347,7.040583,6.620547,7.51742,9.435799,7.114864
348,4.222864,4.447575,4.785347,6.921501,4.746836
349,4.560491,5.082486,4.930726,6.578642,4.952275
350,5.844632,6.111516,6.42401,7.725177,6.242563
351,4.294799,4.404727,5.515969,7.342877,5.238282
352,4.743672,4.994473,5.98136,7.860823,5.983688
353,4.263018,4.822254,4.762304,6.644685,5.055737
354,4.214654,4.659051,5.348385,7.089182,5.461167
355,5.375293,5.092785,5.950111,8.036975,5.703405
356,4.64994,4.724059,5.449536,7.359783,5.282707
357,3.943526,4.225925,5.043076,7.252923,5.099315
358,4.629456,4.825149,5.439531,7.379653,5.354934
359,4.808079,5.011287,5.100453,7.384661,5.185346
360,4.663837,4.848766,5.048502,7.380437,5.164365
361,5.022674,5.874838,5.552751,6.726279,5.702414
362,5.366893,5.055244,5.375427,8.063317,5.437765
363,6.532983,6.682395,6.47475,7.627078,6.368718
364,4.505349,4.238342,5.51233,7.787264,5.277622
365,6.218963,5.878069,7.10965,9.191007,6.864829
366,4.761125,4.420623,6.053833,8.576401,5.957763
367,5.49792,5.718291,5.734132,7.859295,5.797228
368,4.537001,4.65367,5.380888,7.624386,5.401256
369,5.712697,5.777795,6.055023,7.5919,5.894879
370,5.049494,5.25349,6.071455,7.839432,6.069357
371,6.330747,7.244955,6.507958,6.831546,6.730917
372,5.241924,5.584179,5.011465,6.883539,5.046921
373,4.541862,5.17888,5.323088,6.615189,5.303059
374,5.238628,5.764828,4.802908,6.397795,5.045554
375,5.252698,5.451958,6.079329,7.568658,5.799338
376,6.052685,5.992092,5.503915,7.821705,5.32286
377,6.698032,6.761984,6.401669,8.12047,6.417445
378,4.284936,4.987912,4.763411,6.318816,5.062828
379,5.817827,5.723689,6.121116,8.461183,6.292457
380,4.508721,4.713434,5.45059,7.178727,5.424988
381,5.26805,6.007934,5.194261,6.201372,5.215616
382,4.482176,4.724213,5.318201,7.285005,5.233371
383,4.112469,4.600156,5.105313,6.858424,5.028553
384,5.070887,5.083756,5.441098,7.640135,5.436365
385,4.366267,4.626681,5.12627,7.269713,5.160621
386,5.504557,4.762424,6.064,8.719921,5.854437
387,4.566892,5.233393,4.833605,6.342004,4.991807
388,4.692719,5.028863,5.631998,7.429887,5.748237
389,3.962097,4.735793,4.819514,6.415885,4.912072
390,4.554051,4.365795,5.295355,7.841142,5.4034
391,6.70576,6.295747,6.766351,8.834051,6.645687
392,3.990873,4.273231,4.972055,6.891966,4.94484
393,5.698675,5.716107,6.175967,8.487087,6.424016
394,4.596103,4.726598,5.512626,7.698117,5.448733
395,4.964521,5.087767,5.188116,7.459021,5.406385
396,5.398595,5.460645,5.810054,7.68241,5.844718
397,8.713137,8.604735,8.326775,9.788418,8.137746
398,4.993034,4.695411,5.840528,8.142581,5.570481
399,5.430846,5.629784,5.582811,7.583498,5.754342
400,3.86975,4.415265,4.512172,6.420864,4.676146
401,5.007753,4.733964,6.026636,8.109756,5.904436
402,4.204111,4.231526,5.09657,7.241264,4.961226
403,6.618753,5.953392,7.869756,10.151266,7.592878
404,4.974594,4.883826,5.789868,7.947387,5.608907
405,4.840131,4.82332,6.070729,8.116374,5.918396
406,4.63277,4.470234,6.095655,8.264076,5.985419
407,4.716729,5.143076,5.441488,7.141993,5.419729
408,5.959196,5.392136,6.954207,9.444736,6.729141
409,5.158773,5.069945,5.07215,7.490464,5.078189
410,4.792785,4.698583,5.514346,7.793522,5.45833
411,5.151884,5.618321,5.757326,7.521434,5.7802
412,4.469323,4.461026,5.75292,8.044983,5.7325
413,3.88813,4.180721,5.022466,7.094079,5.074298
414,7.09172,7.421571,6.126199,7.101447,6.038702
415,5.027361,5.046642,6.192995,8.279658,6.102427
416,4.629629,4.854856,6.162349,8.118262,6.19243
417,4.329605,5.484838,4.599904,5.443881,4.946134
418,6.015594,5.879515,6.156668,8.597552,6.266522
419,4.647193,4.95441,4.986524,7.020546,5.089339
420,6.465745,6.262715,5.807468,7.653792,5.538086
421,4.07241,4.399286,5.099916,7.010451,5.231275
422,5.031795,5.171469,5.911694,7.751148,5.937347
423,4.966719,5.989787,5.752716,6.601455,5.923597
424,4.832903,4.954484,5.555531,7.260201,5.4574
425,4.600013,4.490438,5.914944,8.296486,5.956889
426,6.835922,6.341908,6.844788,8.932548,6.567249
427,5.117842,4.897236,6.353539,8.514126,6.18174
428,5.35177,5.336431,5.93119,7.743949,5.76512
429,6.262912,6.396633,5.582236,7.484375,5.700748
430,5.977464,5.85,7.350918,9.099004,7.02036
431,4.432446,4.929262,4.997859,6.812539,5.063872
432,6.002031,5.84236,7.565565,9.239652,7.33272
433,7.554002,6.761468,8.122917,10.412591,7.691797
434,5.317399,4.994573,6.313939,8.522533,6.156527
435,6.399888,5.959952,7.587988,9.316995,7.288338
436,6.660469,6.088612,8.409996,10.461871,8.227738
437,6.749132,5.972167,8.402975,10.679094,8.015276
438,8.138344,6.999323,9.046291,11.407377,8.728554
439,5.167405,4.581461,5.604411,7.959236,5.336051
440,5.93123,5.441962,6.805395,8.483277,6.338895
441,7.750812,7.368434,8.673017,9.832575,8.110836
442,6.255031,5.880589,7.197976,9.224005,6.987114
443,5.793074,5.405407,6.86143,8.637509,6.622572
444,6.446837,5.598796,8.317996,10.469953,7.909716
445,6.030357,5.286576,7.107966,9.30779,6.735218
446,7.138788,6.429747,8.9649,10.968369,8.650966
447,6.301836,6.246729,6.813135,8.1573,6.578509
448,5.158816,5.336773,6.185221,7.606949,6.039585
449,6.076304,6.318858,7.539395,8.746831,7.429466
450,6.724162,6.078792,8.261214,10.201177,8.041552
451,5.410745,5.283523,7.159269,8.945296,7.062102
452,5.880226,5.465596,6.952996,8.853161,6.698292
453,5.305373,5.092015,5.742036,7.732738,5.68477
454,7.628447,6.938824,7.739522,9.648681,7.294393
455,5.766146,5.649259,6.148147,8.101871,5.913984
456,5.836331,5.581884,6.883823,8.641472,6.589165
457,7.127975,6.283129,7.685145,10.042558,7.346226
458,6.57338,5.970458,7.420012,9.184438,7.214298
459,5.176241,5.153503,6.335878,8.036226,6.4183
460,7.127194,6.480498,7.927662,10.209733,7.731672
461,5.353079,5.061955,6.769075,8.574514,6.520649
462,7.278475,7.565735,9.02616,9.874743,9.006451
463,5.634655,5.646796,5.653661,7.37405,5.726221
464,6.970351,6.149847,8.526369,10.553864,8.100559
465,4.794623,4.428132,6.58126,8.631697,6.30633
466,4.983335,4.504447,6.182429,8.373881,5.954541
467,5.975689,5.640398,7.708424,9.437327,7.55705
468,8.797295,7.838713,9.848753,12.035231,9.607849
469,6.961381,6.349819,7.827198,9.637738,7.49595
470,7.56327,6.473291,8.689653,11.094921,8.259748
471,8.232871,7.599152,8.274157,9.796865,7.592992
472,6.431389,5.438084,8.167376,10.625239,7.872834
473,5.823683,6.071913,5.293827,6.995423,5.464214
474,5.587462,5.003443,6.073956,8.323396,5.910034
475,7.070158,6.258436,7.92366,9.813038,7.555094
476,6.03656,5.720313,7.280706,9.214496,7.112887
477,7.743004,7.035929,8.078732,9.724717,7.545879
478,6.779643,6.404963,7.811495,9.142693,7.370636
479,6.289794,5.949945,8.172316,10.006691,7.994786
480,6.164358,5.714027,7.677844,9.801038,7.577232
481,6.118479,6.345977,6.979249,8.358869,7.032423
482,5.263849,5.497527,5.371619,7.152944,5.352024
483,6.96286,6.644083,7.115614,9.148612,7.030755
484,5.333951,5.008529,6.753706,8.597593,6.656234
485,6.123822,5.999057,7.75848,9.197672,7.385556
486,7.104366,6.254247,8.199168,10.579773,7.900429
487,5.591255,5.499664,6.534575,8.347706,6.313322
488,5.964737,5.291112,7.640096,9.866583,7.346705
489,5.5891,4.85946,6.228934,8.507243,5.887624
490,5.979554,5.508899,7.207074,9.188102,6.874907
491,5.235021,5.132148,6.286379,7.692288,6.0644
492,6.026281,5.736688,7.449949,9.353348,7.276272
493,6.190623,6.165158,6.45702,7.903601,6.264129
494,6.403444,5.626887,7.282735,9.504642,6.973606
495,5.959066,5.682533,7.308624,9.14792,7.058693
496,5.672985,5.096224,7.156391,9.185076,6.948725
497,5.934056,6.245414,6.659936,8.169214,6.488178
498,5.216828,5.554894,6.472405,7.979281,6.466687
499,6.56961,6.036529,8.095305,9.982639,7.858007
500,7.944841,7.7081,8.996988,10.04554,8.523932
501,4.502425,4.686674,5.506049,7.162525,5.345833
502,5.380517,5.224596,6.051458,7.969243,5.947366
503,6.320918,5.589915,7.767556,9.756021,7.50103
504,6.589237,6.216116,6.89286,8.876372,6.619605
505,6.091817,5.626443,6.675191,9.01153,6.48682
506,7.854962,7.004565,9.021906,11.000492,8.718195
507,6.43444,5.844756,7.497279,9.503533,7.149078
508,6.055654,5.992968,6.168979,7.591527,6.076636
509,5.87674,6.060014,5.358321,6.750523,5.329194
510,6.621456,6.214843,7.646519,9.805102,7.522185
511,4.998635,4.320614,6.501531,8.856674,6.243436
512,6.708867,6.725104,7.414579,8.482684,7.305196
513,5.471217,5.097848,6.036753,8.220605,5.917723
514,5.71811,5.409757,7.315081,9.044253,6.976343
515,5.139954,5.856422,6.354919,7.587683,6.534681
