,0.000000,1.000000,2.000000,3.000000,4.000000
121,41450.888986,41750.177543,41748.511505,41993.978665,41689.700995
122,41451.035746,41750.298249,41748.616696,41994.102037,41689.840799
123,41450.862155,41750.13666,41748.446056,41993.929218,41689.660807
124,41451.473109,41750.744175,41749.048723,41994.543008,41690.264145
125,41450.899405,41750.171285,41748.49389,41993.968344,41689.687321
126,41450.875227,41750.150876,41748.443715,41993.924226,41689.628302
127,41450.813139,41750.079901,41748.39806,41993.862589,41689.596316
128,41450.970381,41750.243217,41748.546497,41994.030211,41689.738869
129,41451.103426,41750.36328,41748.668546,41994.162125,41689.881434
130,41451.324013,41750.628401,41748.912308,41994.406701,41690.134086
131,41450.888415,41750.188523,41748.497118,41993.99703,41689.685525
132,41450.779872,41750.073285,41748.387077,41993.872474,41689.569979
133,41450.985499,41750.277216,41748.561704,41994.061311,41689.785245
134,41450.764974,41750.065108,41748.359163,41993.851427,41689.580867
135,41450.56206,41749.844377,41748.150209,41993.64697,41689.361359
136,41450.616987,41749.895993,41748.199411,41993.687125,41689.401292
137,41450.760323,41750.022766,41748.336255,41993.832022,41689.537631
138,41450.967995,41750.25768,41748.531431,41994.046073,41689.762608
139,41450.619461,41749.913984,41748.202297,41993.719893,41689.421303
140,41450.586973,41749.855608,41748.184993,41993.663868,41689.394901
141,41450.72712,41750.006186,41748.309434,41993.807751,41689.515398
142,41450.852324,41750.133536,41748.397473,41993.917914,41689.63156
143,41450.514686,41749.79491,41748.099606,41993.605168,41689.328914
144,41450.907685,41750.18484,41748.503476,41993.995564,41689.725242
145,41451.065692,41750.327795,41748.633737,41994.129181,41689.847104
146,41450.65446,41749.937857,41748.240727,41993.739819,41689.454639
147,41450.897628,41750.182656,41748.506698,41993.960321,41689.695617
148,41450.74768,41750.029524,41748.326915,41993.818753,41689.549421
149,41450.518498,41749.826361,41748.108097,41993.605649,41689.330563
150,41451.078453,41750.337502,41748.66236,41994.150853,41689.884308
151,41450.491315,41749.778568,41748.093801,41993.572421,41689.289405
152,41451.15135,41750.44953,41748.743918,41994.248699,41689.947353
153,41451.214514,41750.499228,41748.808441,41994.294492,41690.022579
154,41451.266141,41750.534511,41748.824598,41994.338244,41690.064584
155,41450.713917,41749.997297,41748.303933,41993.79624,41689.511105
156,41451.130383,41750.413546,41748.726046,41994.219681,41689.92642
157,41450.559396,41749.845318,41748.137911,41993.646423,41689.359654
158,41450.757104,41750.048207,41748.342555,41993.876167,41689.571288
159,41450.598973,41749.874392,41748.189322,41993.676915,41689.395507
160,41450.985039,41750.275808,41748.571912,41994.077766,41689.785978
161,41450.768524,41750.059461,41748.36949,41993.863896,41689.562171
162,41450.879974,41750.166892,41748.4588,41993.963632,41689.680281
163,41451.137072,41750.398508,41748.70008,41994.207535,41689.911027
164,41450.808202,41750.075417,41748.404318,41993.864861,41689.579781
165,41450.819751,41750.087529,41748.418801,41993.869373,41689.603037
166,41450.821736,41750.100669,41748.409807,41993.876253,41689.596035
167,41450.860005,41750.131506,41748.454295,41993.934398,41689.656173
168,41450.97873,41750.257144,41748.582484,41994.044207,41689.778864
169,41451.090551,41750.348199,41748.666758,41994.160096,41689.886722
170,41450.959992,41750.231123,41748.552277,41994.017553,41689.762975
171,41451.098689,41750.368555,41748.67994,41994.171479,41689.901544
172,41450.666325,41749.929587,41748.252274,41993.727161,41689.449748
173,41451.040534,41750.311487,41748.614939,41994.112433,41689.844419
174,41450.577184,41749.855425,41748.163511,41993.65284,41689.386521
175,41450.611571,41749.890099,41748.211242,41993.696539,41689.392329
176,41451.206613,41750.478852,41748.811442,41994.288915,41690.005982
177,41450.342698,41749.61419,41747.949406,41993.427056,41689.141834
178,41450.767976,41750.04156,41748.368725,41993.840765,41689.567111
179,41450.634255,41749.92794,41748.255844,41993.713527,41689.434036
180,41450.835011,41750.09813,41748.424918,41993.908513,41689.632779
181,41451.242099,41750.515696,41748.814948,41994.312686,41690.022866
182,41450.922259,41750.198459,41748.508559,41994.0089,41689.732422
183,41450.951526,41750.220558,41748.523486,41994.018216,41689.737718
184,41450.816706,41750.091147,41748.414151,41993.874079,41689.596567
185,41451.338059,41750.61046,41748.911887,41994.419714,41690.131564
186,41451.291595,41750.578521,41748.876919,41994.364987,41690.088072
187,41450.637341,41749.899314,41748.212947,41993.687673,41689.41138
188,41450.68583,41749.959464,41748.275386,41993.761407,41689.476569
189,41450.471882,41749.740415,41748.047975,41993.524087,41689.25445
190,41450.749166,41750.035667,41748.362915,41993.829319,41689.563794
191,41450.46748,41749.762572,41748.06892,41993.565442,41689.279164
192,41450.726501,41750.001182,41748.324573,41993.789386,41689.499517
193,41450.8562,41750.116491,41748.443875,41993.911982,41689.633789
194,41450.915158,41750.191744,41748.5151,41994.00476,41689.720205
195,41451.370129,41750.631995,41748.941734,41994.424937,41690.161993
196,41450.835841,41750.107344,41748.404856,41993.907515,41689.639602
197,41451.19763,41750.485005,41748.780134,41994.281726,41690.011414
198,41451.283132,41750.563365,41748.855466,41994.357502,41690.080065
199,41450.80769,41750.102367,41748.404006,41993.903836,41689.629464
200,41450.882351,41750.14608,41748.47914,41993.9532,41689.677113
201,41450.973547,41750.29303,41748.577828,41994.070311,41689.788264
202,41450.898588,41750.170847,41748.494301,41993.955754,41689.684651
203,41450.855434,41750.126908,41748.420668,41993.915293,41689.642337
204,41451.43372,41750.706159,41749.010162,41994.520468,41690.243306
205,41450.939538,41750.235953,41748.533482,41994.026173,41689.759574
206,41450.704452,41749.995794,41748.291694,41993.75426,41689.504976
207,41450.703414,41749.981831,41748.29427,41993.759679,41689.489722
208,41450.65897,41749.931775,41748.245362,41993.731109,41689.449584
209,41450.989871,41750.253896,41748.581293,41994.048555,41689.760283
210,41450.485122,41749.775529,41748.092756,41993.568747,41689.290288
211,41450.683936,41749.968062,41748.290202,41993.772936,41689.5066
212,41450.740952,41750.030932,41748.315946,41993.83572,41689.53137
213,41450.499432,41749.77121,41748.081557,41993.580129,41689.301664
214,41451.030537,41750.321806,41748.626137,41994.13603,41689.839645
215,41450.513773,41749.798887,41748.118598,41993.597993,41689.343772
216,41450.724956,41750.011419,41748.31697,41993.813263,41689.522668
217,41450.534317,41749.816258,41748.112215,41993.604995,41689.330846
218,41450.391536,41749.637764,41747.957522,41993.456299,41689.165724
219,41450.701409,41749.962211,41748.290837,41993.760242,41689.472354
220,41450.446698,41749.699644,41747.989486,41993.497996,41689.241291
221,41450.454792,41749.723664,41748.051994,41993.508667,41689.238485
222,41450.759237,41750.013765,41748.315878,41993.815569,41689.552143
223,41450.333975,41749.583766,41747.900048,41993.38629,41689.111789
224,41451.007401,41750.269602,41748.597494,41994.107089,41689.81857
225,41450.789537,41750.067811,41748.377842,41993.883384,41689.582211
226,41450.444617,41749.731348,41748.025805,41993.520597,41689.23795
227,41450.463772,41749.707772,41748.038977,41993.512482,41689.257423
228,41450.740238,41750.006138,41748.326167,41993.832352,41689.557462
229,41450.469931,41749.733776,41748.048293,41993.536936,41689.244807
230,41450.554846,41749.834219,41748.146051,41993.643717,41689.373379
231,41450.427684,41749.691096,41748.001729,41993.505518,41689.222795
232,41450.724857,41749.988267,41748.317395,41993.802975,41689.527851
233,41450.52976,41749.796544,41748.114466,41993.60353,41689.317026
234,41450.627513,41749.915113,41748.225934,41993.73303,41689.42142
235,41450.553465,41749.807269,41748.128327,41993.621253,41689.323135
236,41450.375517,41749.617492,41747.943984,41993.442554,41689.166121
237,41450.67671,41749.91698,41748.247339,41993.730713,41689.455233
238,41450.677921,41749.952266,41748.25673,41993.754519,41689.453286
239,41450.81109,41750.072976,41748.407135,41993.882118,41689.601799
240,41450.553828,41749.828782,41748.12876,41993.632646,41689.324316
241,41450.39061,41749.650049,41747.964188,41993.450256,41689.162519
242,41450.484271,41749.731112,41748.063068,41993.544246,41689.282154
243,41450.57488,41749.824832,41748.152142,41993.627617,41689.374759
244,41450.535565,41749.795171,41748.106155,41993.596804,41689.330459
245,41450.431357,41749.677128,41748.014246,41993.489413,41689.241189
246,41450.534754,41749.759269,41748.104359,41993.571653,41689.303055
247,41450.350447,41749.595383,41747.928873,41993.419425,41689.138757
248,41450.616798,41749.870735,41748.184466,41993.669038,41689.376723
249,41450.542433,41749.796657,41748.130318,41993.617995,41689.332668
250,41450.602039,41749.851323,41748.171998,41993.671876,41689.374724
251,41450.547527,41749.77922,41748.107494,41993.616158,41689.327846
252,41450.607516,41749.880991,41748.184294,41993.673938,41689.386073
253,41450.462626,41749.75859,41748.059165,41993.556041,41689.263085
254,41450.684437,41749.966477,41748.267609,41993.766011,41689.492099
255,41450.542323,41749.829668,41748.128089,41993.648049,41689.344399
256,41450.521193,41749.793046,41748.09811,41993.606845,41689.317422
257,41450.330217,41749.57905,41747.906513,41993.400995,41689.10997
258,41450.607952,41749.876532,41748.186705,41993.6892,41689.407364
259,41450.58785,41749.840764,41748.163459,41993.660824,41689.387813
260,41450.524295,41749.794033,41748.080283,41993.621947,41689.317873
261,41450.566583,41749.842253,41748.161475,41993.647102,41689.365115
262,41450.447936,41749.720071,41748.014145,41993.503827,41689.238597
263,41450.395248,41749.664277,41747.952657,41993.438403,41689.16112
264,41450.364481,41749.629788,41747.954463,41993.423441,41689.157152
265,41450.869947,41750.12871,41748.42814,41993.931745,41689.659122
266,41450.341285,41749.597129,41747.916106,41993.394543,41689.130668
267,41450.505605,41749.755809,41748.076365,41993.561931,41689.281872
268,41450.318737,41749.57374,41747.895482,41993.387913,41689.090885
269,41450.438029,41749.691155,41748.00897,41993.483099,41689.208835
270,41450.360532,41749.629295,41747.923368,41993.438325,41689.142646
271,41450.644966,41749.895998,41748.203785,41993.704472,41689.414882
272,41450.346509,41749.606183,41747.910749,41993.422038,41689.138842
273,41450.601258,41749.84453,41748.162059,41993.641032,41689.370981
274,41450.660638,41749.938948,41748.250478,41993.733915,41689.446371
275,41450.536844,41749.800838,41748.129116,41993.617085,41689.317311
276,41450.660915,41749.930038,41748.242123,41993.725115,41689.431194
277,41450.3886,41749.661806,41747.968909,41993.480857,41689.176078
278,41450.902494,41750.144888,41748.462766,41993.940372,41689.676356
279,41450.823358,41750.09158,41748.399728,41993.887931,41689.606767
280,41450.667383,41749.921018,41748.237005,41993.74494,41689.46077
281,41450.451982,41749.702783,41748.013209,41993.517281,41689.228357
282,41450.996442,41750.259779,41748.575896,41994.056355,41689.770874
283,41450.639684,41749.89665,41748.218775,41993.702391,41689.412347
284,41450.637438,41749.884748,41748.198853,41993.713646,41689.412776
285,41450.369037,41749.662588,41747.940691,41993.480754,41689.197313
286,41450.606366,41749.868703,41748.179956,41993.686251,41689.368148
287,41450.538162,41749.76784,41748.09837,41993.598438,41689.326999
288,41450.443025,41749.692359,41748.004351,41993.505063,41689.21382
289,41450.731657,41750.007162,41748.315864,41993.819858,41689.506172
290,41450.640901,41749.903791,41748.216922,41993.713176,41689.413089
291,41450.540185,41749.798897,41748.108866,41993.608274,41689.30419
292,41450.822435,41750.083051,41748.400158,41993.9008,41689.606606
293,41450.513221,41749.752916,41748.073439,41993.57968,41689.296617
294,41450.492063,41749.765429,41748.050166,41993.564526,41689.25617
295,41450.519242,41749.775651,41748.085039,41993.608717,41689.292743
296,41450.772729,41750.035147,41748.351346,41993.847748,41689.586335
297,41450.55922,41749.819494,41748.124781,41993.623146,41689.346786
298,41450.700479,41749.967092,41748.285126,41993.770345,41689.494186
299,41450.487186,41749.743454,41748.046235,41993.559103,41689.272951
300,41450.516191,41749.77681,41748.115141,41993.580291,41689.323695
301,41450.411969,41749.682081,41747.993789,41993.46467,41689.207094
302,41450.503306,41749.784424,41748.094461,41993.592001,41689.302573
303,41450.82387,41750.072546,41748.404723,41993.896752,41689.633672
304,41450.779762,41750.04986,41748.369827,41993.851951,41689.568889
305,41450.664266,41749.934342,41748.26772,41993.765357,41689.468813
306,41450.897893,41750.16429,41748.48414,41993.970085,41689.696987
307,41451.050917,41750.314276,41748.633184,41994.124999,41689.852734
308,41451.057594,41750.316857,41748.659806,41994.123584,41689.832303
309,41450.924174,41750.202644,41748.517482,41994.006673,41689.723995
310,41450.62518,41749.868333,41748.206223,41993.70497,41689.399645
311,41451.189376,41750.440414,41748.77052,41994.265134,41689.978187
312,41450.89676,41750.159506,41748.489794,41993.961772,41689.680526
313,41451.522167,41750.768438,41749.089959,41994.588857,41690.298189
314,41450.552838,41749.829021,41748.112647,41993.629819,41689.337299
315,41450.672776,41749.916757,41748.23568,41993.736801,41689.454442
316,41450.522261,41749.789811,41748.097918,41993.589874,41689.308807
317,41450.688765,41749.955896,41748.279228,41993.770995,41689.486682
318,41451.072915,41750.320742,41748.641413,41994.140919,41689.87574
319,41450.411895,41749.70955,41747.995425,41993.490989,41689.216157
320,41450.706929,41749.946052,41748.284102,41993.751146,41689.487912
321,41450.46112,41749.726247,41748.050779,41993.525515,41689.253662
322,41450.61746,41749.879948,41748.203086,41993.689183,41689.40392
323,41450.508976,41749.769808,41748.084414,41993.569966,41689.294611
324,41450.946896,41750.205897,41748.527126,41994.022163,41689.731121
325,41450.355404,41749.61488,41747.926486,41993.440776,41689.114319
326,41450.518805,41749.775594,41748.099553,41993.577077,41689.276825
327,41450.335892,41749.598384,41747.920915,41993.414443,41689.107323
328,41450.831374,41750.087044,41748.410714,41993.907014,41689.622892
329,41450.571285,41749.835079,41748.13968,41993.662434,41689.372455
330,41450.606961,41749.839387,41748.168718,41993.661778,41689.389857
331,41450.618241,41749.865438,41748.176458,41993.679848,41689.384049
332,41450.459505,41749.705125,41748.017018,41993.527935,41689.225658
333,41450.570737,41749.816573,41748.144933,41993.627332,41689.341479
334,41450.531993,41749.782255,41748.090917,41993.618152,41689.284418
335,41450.827419,41750.083329,41748.396498,41993.888885,41689.590526
336,41450.57478,41749.807938,41748.134874,41993.600727,41689.325954
337,41450.595295,41749.867756,41748.173403,41993.676541,41689.385718
338,41451.016199,41750.257937,41748.565096,41994.076386,41689.802211
339,41450.526595,41749.808938,41748.092629,41993.603833,41689.299222
340,41450.606003,41749.866401,41748.158106,41993.672347,41689.392096
341,41450.968567,41750.216734,41748.541024,41994.037615,41689.765154
342,41450.933588,41750.194362,41748.517197,41994.018017,41689.745515
343,41450.691285,41749.9531,41748.271391,41993.743672,41689.467188
344,41450.874827,41750.114714,41748.431312,41993.924626,41689.649304
345,41450.632137,41749.897282,41748.203767,41993.720942,41689.436102
346,41450.55691,41749.827322,41748.128242,41993.611226,41689.32655
347,41450.59738,41749.843852,41748.153012,41993.661939,41689.383395
348,41450.78874,41750.062931,41748.38509,41993.87194,41689.606628
349,41450.586895,41749.868696,41748.185308,41993.667548,41689.38402
350,41450.430725,41749.687583,41748.008291,41993.491209,41689.218372
351,41450.469456,41749.7158,41748.049069,41993.53294,41689.258436
352,41450.461984,41749.716134,41748.062409,41993.550103,41689.249077
353,41450.959876,41750.238355,41748.555856,41994.037263,41689.771807
354,41451.012748,41750.264287,41748.57306,41994.071403,41689.798509
355,41450.425947,41749.69975,41748.017223,41993.495393,41689.20054
356,41450.440701,41749.7051,41748.033218,41993.537109,41689.245151
357,41450.703486,41749.958719,41748.288992,41993.776544,41689.489617
358,41450.991125,41750.258769,41748.593166,41994.081899,41689.77677
359,41450.659133,41749.924994,41748.246243,41993.741995,41689.432484
360,41450.306779,41749.55278,41747.864488,41993.354194,41689.089998
361,41450.614158,41749.876788,41748.187714,41993.690588,41689.408021
362,41450.469691,41749.712727,41748.019719,41993.525071,41689.236297
363,41450.385548,41749.663404,41747.959422,41993.443015,41689.169358
364,41450.899206,41750.138808,41748.441562,41993.938692,41689.67521
365,41450.446386,41749.697926,41748.036124,41993.510416,41689.21498
366,41450.478222,41749.730315,41748.042972,41993.540073,41689.277845
367,41450.474444,41749.733401,41748.04429,41993.531943,41689.26285
368,41450.650439,41749.894957,41748.203721,41993.69908,41689.421842
369,41450.386841,41749.640052,41747.966076,41993.446407,41689.165646
370,41450.642603,41749.902098,41748.231823,41993.740738,41689.43966
371,41450.439724,41749.717137,41748.01398,41993.516626,41689.231247
372,41450.442535,41749.705424,41748.015873,41993.543277,41689.241418
373,41450.490099,41749.745576,41748.06841,41993.557313,41689.25983
374,41450.813899,41750.066598,41748.381298,41993.888952,41689.623678
375,41450.54362,41749.808231,41748.113936,41993.619092,41689.328908
376,41450.479549,41749.754228,41748.052819,41993.562468,41689.277565
377,41450.521887,41749.809814,41748.114545,41993.634143,41689.323813
378,41450.38799,41749.6468,41747.926338,41993.476679,41689.179714
379,41450.763825,41750.063586,41748.357987,41993.864713,41689.584463
380,41451.189086,41750.434492,41748.764752,41994.253324,41689.996462
381,41450.659529,41749.923481,41748.241543,41993.715018,41689.464485
382,41450.613799,41749.872159,41748.194765,41993.677791,41689.40319
383,41451.035269,41750.283101,41748.616344,41994.109249,41689.830907
384,41450.745271,41750.004438,41748.340627,41993.823985,41689.557576
385,41450.512196,41749.782563,41748.113639,41993.597234,41689.308896
386,41450.896196,41750.154134,41748.486817,41993.964499,41689.692576
387,41450.795418,41750.03872,41748.362072,41993.859772,41689.574532
388,41451.324877,41750.575551,41748.902992,41994.38926,41690.122288
389,41451.131447,41750.384241,41748.707276,41994.186486,41689.909748
390,41450.880073,41750.131711,41748.446854,41993.932552,41689.657253
391,41450.696523,41749.943094,41748.264993,41993.757897,41689.475883
392,41450.791432,41750.040373,41748.361229,41993.857609,41689.578002
393,41450.556985,41749.797647,41748.123769,41993.628732,41689.334188
394,41450.539599,41749.804076,41748.124911,41993.602951,41689.325384
395,41451.075102,41750.320535,41748.644948,41994.1299,41689.85787
396,41450.650494,41749.907312,41748.227884,41993.710406,41689.437053
397,41450.700036,41749.981409,41748.279582,41993.778599,41689.504688
398,41450.539957,41749.775586,41748.096376,41993.607177,41689.319394
399,41450.461977,41749.700566,41748.025131,41993.52257,41689.252014
400,41450.796142,41750.068398,41748.377512,41993.869008,41689.574287
401,41450.542881,41749.8049,41748.124713,41993.613905,41689.333895
402,41450.95753,41750.20531,41748.531771,41994.022557,41689.740374
403,41450.392921,41749.66108,41747.979108,41993.452078,41689.155528
404,41450.599495,41749.865795,41748.180184,41993.663471,41689.405379
405,41450.742795,41749.987792,41748.312997,41993.798545,41689.493806
406,41450.744831,41749.999673,41748.308317,41993.803435,41689.513233
407,41450.707699,41749.942749,41748.275452,41993.747394,41689.473047
408,41450.483067,41749.718342,41748.0593,41993.545726,41689.260279
409,41450.531018,41749.759146,41748.101949,41993.577479,41689.282651
410,41450.760893,41750.000911,41748.336233,41993.825784,41689.53352
411,41450.694515,41749.920936,41748.265717,41993.74106,41689.474952
412,41450.610784,41749.842116,41748.179854,41993.660197,41689.387176
413,41451.360426,41750.621332,41748.941945,41994.438034,41690.173774
414,41450.648102,41749.916109,41748.219844,41993.726156,41689.439774
415,41450.458827,41749.71166,41748.047606,41993.518232,41689.23914
416,41450.245283,41749.499836,41747.829876,41993.306779,41689.028542
417,41450.757378,41750.024544,41748.342631,41993.841946,41689.570997
418,41450.311392,41749.563539,41747.892459,41993.352863,41689.08755
419,41450.892904,41750.149902,41748.461996,41993.964696,41689.693107
420,41450.389554,41749.669143,41747.976653,41993.460745,41689.191914
421,41450.55392,41749.807021,41748.117569,41993.618443,41689.341763
422,41450.334462,41749.615423,41747.924255,41993.407865,41689.134544
423,41450.622663,41749.874701,41748.206541,41993.693202,41689.421321
424,41450.723304,41749.977229,41748.306815,41993.801254,41689.534554
425,41450.617283,41749.87991,41748.201384,41993.688588,41689.407522
426,41450.493155,41749.734781,41748.059303,41993.541569,41689.274647
427,41450.498584,41749.768822,41748.087167,41993.582458,41689.285132
428,41450.417639,41749.665055,41747.998788,41993.489983,41689.208782
429,41450.978399,41750.238844,41748.54085,41994.056244,41689.769849
430,41450.320329,41749.577875,41747.916498,41993.368699,41689.092763
431,41450.741895,41749.99437,41748.329918,41993.811357,41689.540045
432,41450.742866,41750.012849,41748.336782,41993.817479,41689.539569
433,41450.541133,41749.837482,41748.136585,41993.633492,41689.343787
434,41450.464599,41749.716376,41748.048879,41993.526681,41689.25857
