,0.000000
297,1.932759
298,2.462798
299,3.717021
300,1.401135
301,2.363581
302,2.89607
303,1.741042
304,2.159872
305,3.144428
306,3.376552
307,2.524933
308,1.375452
309,2.659265
310,2.83541
311,1.286017
312,2.362151
313,0.921287
314,3.308515
315,1.877606
316,1.352965
317,1.609452
318,3.190551
319,1.667381
320,4.371705
321,2.435564
322,0.773642
323,2.057862
324,1.25338
325,2.046936
326,2.684396
327,2.273418
328,1.452379
329,2.981829
330,0.951787
331,3.20254
332,2.930026
333,3.887685
334,4.062158
335,3.155623
336,1.170734
337,2.632536
338,1.15005
339,2.911391
340,1.458647
341,1.602425
342,1.294266
343,0.916881
344,0.741812
345,2.753067
346,1.052529
347,2.408561
348,1.82075
349,1.981121
350,1.776689
351,1.294542
352,1.198703
353,2.195866
354,1.15082
355,2.20664
356,1.941954
357,1.357287
358,1.820111
359,2.965285
360,2.620012
361,2.294065
362,3.58684
363,3.575857
364,1.727825
365,1.926943
366,0.802994
367,3.017095
368,1.101764
369,3.280438
370,0.958781
371,2.448352
372,3.422338
373,2.153198
374,3.501446
375,2.140096
376,4.656261
377,4.534408
378,2.406413
379,2.872226
380,1.453287
381,3.352322
382,2.103742
383,1.618988
384,2.55223
385,2.223641
386,2.195812
387,2.33212
388,0.98779
389,1.625985
390,1.694099
391,3.434401
392,1.404188
393,2.232118
394,1.734464
395,2.614299
396,2.74499
397,4.246808
398,2.11567
399,3.05573
400,2.077822
401,1.23095
402,1.870917
403,0.966415
404,1.77947
405,1.268697
406,0.59794
407,2.505606
408,1.429536
409,3.115067
410,2.223705
411,2.501435
412,1.160337
413,1.860104
414,5.508881
415,1.553842
416,0.734666
417,2.451245
418,3.307247
419,2.436672
420,4.481388
421,1.717474
422,1.907174
423,1.157472
424,1.979609
425,1.105946
426,3.452273
427,0.75125
428,2.481737
429,4.09311
430,1.46642
431,2.067496
432,0.221233
433,2.39538
434,1.672268
435,1.575594
436,-0.226587
437,0.789832
438,1.301727
439,2.272457
440,2.245366
441,1.793694
442,2.262911
443,1.85474
444,-0.47678
445,2.372894
446,-0.391607
447,2.772635
448,1.97803
449,1.121543
450,0.442312
451,-0.145777
452,1.651227
453,2.913067
454,3.438809
455,3.406465
456,1.719284
457,2.538639
458,2.270247
459,1.703167
460,2.196379
461,1.093108
462,-0.48659
463,3.309468
464,0.190012
465,0.770051
466,1.287573
467,0.00121
468,1.017433
469,1.644786
470,1.364599
471,4.191743
472,0.050235
473,4.033892
474,2.548595
475,2.081829
476,1.310884
477,3.306865
478,1.201648
479,-0.33492
480,0.78816
481,1.810191
482,3.642456
483,3.604616
484,0.69788
485,0.923925
486,1.509984
487,1.890691
488,0.399846
489,2.472811
490,1.507236
491,1.878496
492,0.959566
493,3.524538
494,2.360168
495,0.962987
496,0.490594
497,2.613819
498,1.528625
499,0.300001
500,0.966603
501,1.736886
502,2.439845
503,0.946947
504,3.290512
505,2.849894
506,0.725567
507,1.647351
508,3.502936
509,4.181747
510,1.980943
511,0.494984
512,2.271447
513,2.308955
514,0.599665
515,1.57273
516,1.808766
517,4.185942
518,0.704097
519,1.795831
520,2.005622
521,2.429324
522,1.53715
523,3.265369
524,2.614493
525,1.505449
526,2.575917
527,1.448343
528,0.105222
529,1.168986
530,2.836567
531,0.894997
532,2.559334
533,3.642734
534,2.090217
535,4.745648
536,4.219397
537,4.125063
538,3.570237
539,2.495076
540,4.095549
541,1.695829
542,3.608158
543,3.188752
544,3.449476
545,3.590383
546,1.506837
547,3.64491
548,1.766247
549,3.426314
550,3.014866
551,1.770853
552,2.113493
553,4.763464
554,1.778528
555,2.769765
556,4.029883
557,3.065299
558,4.723624
559,4.932122
560,6.299867
561,2.861019
562,3.817162
563,2.659279
564,4.196683
565,3.141885
566,2.49367
567,4.382864
568,3.13597
569,4.261395
570,3.051361
571,4.738138
572,3.023259
573,5.143411
574,3.259435
575,1.8831
576,3.18228
577,3.056479
578,3.461751
579,3.189745
580,2.206997
581,1.994679
582,5.586413
583,3.738273
584,3.475263
585,2.866462
586,2.992221
587,4.424672
588,1.308891
589,4.738961
590,4.384633
591,5.335622
592,3.853577
593,4.428126
594,5.007523
595,3.850521
596,6.323338
597,5.024587
598,5.055555
599,4.600167
600,2.656925
601,5.076447
602,2.127132
603,2.316479
604,4.712046
605,4.413931
606,5.686992
607,5.121237
608,4.208673
609,4.488612
610,2.811812
611,3.514436
612,4.025946
613,2.251286
614,3.371848
615,3.949917
616,3.863409
617,4.540816
618,3.160276
619,4.708704
620,2.005055
621,4.951047
622,1.087544
623,5.292902
624,4.043904
625,3.847794
626,3.829818
627,3.280348
628,1.050626
629,1.888891
630,1.842953
631,4.782759
632,2.113548
633,2.678729
634,5.937714
635,1.791452
636,5.052753
637,3.147127
638,2.043435
639,4.266201
640,3.911014
641,5.651298
642,4.039571
643,3.707459
644,6.175365
645,4.702236
646,5.013539
647,1.278251
648,5.281104
649,1.451419
650,2.718941
651,4.701281
652,4.222786
653,0.688249
654,2.077762
655,3.172309
656,2.061026
657,4.762026
658,2.224331
659,3.697865
660,3.944712
661,3.912753
662,4.1377
663,2.393853
664,5.236154
665,1.947594
666,1.248828
667,5.515654
668,4.226429
669,3.778669
670,2.314149
671,2.780134
672,2.452509
673,0.829999
674,3.194887
675,2.461702
676,2.610119
677,1.857
678,2.149109
679,4.768853
680,2.417877
681,3.61636
682,2.299966
683,4.7271
684,3.668282
685,1.834489
686,3.240513
687,4.898832
688,3.838392
689,4.882822
690,3.706684
691,1.395705
692,2.20369
693,2.65719
694,3.747462
695,3.99273
696,0.791674
697,1.943551
698,3.223766
699,2.899153
700,3.924205
701,3.98891
702,3.797141
703,4.733472
704,3.372752
705,4.985852
706,5.037387
707,5.574817
708,4.733426
709,1.953374
710,3.433737
711,5.443418
712,4.409532
713,3.563472
714,4.40024
715,4.076871
716,2.872184
717,4.430402
718,4.278359
719,3.715368
720,4.644583
721,2.56184
722,4.687641
723,5.684782
724,1.776496
725,3.094146
726,3.919799
727,4.445797
728,1.902948
729,3.700149
730,5.416305
731,3.840657
732,5.009239
733,4.703125
734,5.218768
735,3.438029
736,3.571909
737,2.555588
738,5.76142
739,3.964369
740,4.447736
741,4.084818
742,4.915962
743,5.429061
744,4.391338
745,4.840217
746,4.191266
747,3.533262
748,3.314045
749,4.947506
750,4.199164
751,4.897154
752,2.292772
753,4.072237
754,5.569929
755,4.853048
756,4.626888
757,3.654708
758,7.431335
759,4.241026
760,5.010616
761,3.27018
762,4.632538
763,3.541318
764,5.225148
765,5.749911
766,4.479277
767,5.003363
768,4.828283
769,5.958919
770,5.699335
771,4.42011
772,2.411301
773,4.3946
774,4.054101
775,7.422846
776,3.996965
777,4.608702
778,3.805279
779,2.822554
780,4.304006
781,4.048023
782,6.032559
783,3.755557
784,3.42899
785,4.406353
786,3.432555
787,5.505189
788,1.403359
789,2.528459
790,4.386042
791,4.92999
792,2.320899
793,2.842913
794,5.431104
795,5.966906
796,3.836981
797,5.897156
798,5.546048
799,5.046946
800,4.170153
801,4.345025
802,5.094209
803,3.833029
804,4.980585
805,6.661962
806,4.465466
807,4.673376
808,5.245435
809,5.102167
810,4.441503
811,3.677667
812,1.743086
813,4.01433
814,2.962714
815,4.682215
816,3.530268
817,4.238751
818,3.300263
819,4.698491
820,2.481583
821,4.918913
822,4.491256
823,2.466695
824,4.621416
825,4.695775
826,3.948513
827,2.971596
828,4.658764
829,4.189198
830,4.539516
831,5.178637
832,6.922419
833,4.643615
834,2.287887
835,2.954421
836,5.207285
837,5.316122
838,4.197915
839,4.473487
840,4.159069
841,4.050466
842,4.922854
843,4.474692
844,5.23013
845,5.943445
846,6.033651
847,3.599003
848,2.355803
849,3.488768
850,4.104173
851,4.109718
852,4.09037
853,4.778948
854,3.253877
855,3.864775
856,4.459054
857,5.06003
858,3.890225
859,3.335522
860,2.318523
861,4.863618
862,4.445605
863,3.432257
864,3.173587
865,7.022743
866,5.531463
867,7.05992
868,2.721461
869,3.678938
870,4.269924
871,4.594107
872,4.13109
873,3.691703
874,1.866908
875,4.523727
876,4.788026
877,3.141587
878,2.248984
879,6.140994
880,3.102196
881,3.212802
882,3.391033
883,4.586078
884,4.241557
885,3.751835
886,3.743594
887,5.086211
888,4.705255
889,3.361561
890,4.592311
891,4.800101
892,3.668096
893,4.754509
894,3.145384
895,6.386865
896,4.464645
897,4.780495
898,3.665278
899,4.686299
900,3.348345
901,6.726828
902,4.559128
903,3.895616
904,3.176614
905,3.223054
906,2.829122
907,4.728437
908,3.597233
909,4.919942
910,3.7937
911,2.388621
912,3.812399
913,5.054459
914,4.261078
915,3.905325
916,4.07594
917,5.870879
918,4.460836
919,4.839799
920,4.651794
921,5.286275
922,4.884574
923,5.701562
924,4.705503
925,5.744401
926,3.556511
927,5.043886
928,4.419597
929,6.140374
930,5.30009
931,2.423829
932,2.630472
933,2.366668
934,2.5019
935,3.500868
936,1.995688
937,4.693781
938,3.423403
939,2.239572
940,0.648652
941,4.160871
942,1.362304
943,3.189933
944,3.339293
945,4.354826
946,1.121549
947,1.394398
948,2.994752
949,1.410141
950,1.744406
951,1.701738
952,1.805638
953,0.735622
954,3.32839
955,5.904968
956,2.700783
957,2.564498
958,-0.050207
959,3.388513
960,2.095757
961,3.115315
962,4.359596
963,1.47072
964,4.863044
965,3.933889
966,1.912102
967,1.344449
968,1.977362
969,4.398299
970,3.028518
971,5.42085
972,1.865654
973,4.500222
974,3.744195
975,3.553596
976,3.018719
977,2.493747
978,2.772971
979,1.498315
980,5.327932
981,2.59633
982,3.500739
983,4.323351
984,2.368763
985,2.555493
986,2.582332
987,3.745571
988,4.373703
989,4.768938
990,2.333202
991,4.686292
992,2.930585
993,4.62736
994,4.292819
995,4.67557
996,4.024316
997,1.809282
998,4.5065
999,3.731764
1000,2.766779
1001,3.228799
1002,1.950468
1003,4.426713
1004,3.220272
1005,3.488591
1006,5.29228
1007,1.481275
1008,3.612626
1009,3.988176
1010,4.013002
1011,3.646434
1012,1.914875
1013,3.42225
1014,1.825154
1015,2.215871
1016,2.427778
1017,2.747835
1018,2.38682
1019,1.601798
1020,3.184927
1021,3.656918
1022,1.903977
1023,3.428138
1024,1.235896
1025,2.296421
1026,3.059358
1027,2.39883
1028,2.606507
1029,-0.186696
1030,2.459528
1031,1.55737
1032,1.62528
1033,3.073463
1034,3.525994
1035,1.340146
1036,2.010922
1037,2.993121
1038,3.375037
1039,4.146265
1040,4.147249
1041,2.246572
1042,1.767719
1043,4.435577
1044,3.510664
1045,2.321482
1046,2.918526
1047,3.137986
1048,1.162596
1049,1.522312
1050,4.459595
1051,3.745142
1052,4.767047
1053,1.672997
1054,1.442076
1055,2.872173
1056,2.559322
1057,4.5315
1058,1.113213
1059,2.746629
1060,2.633906
1061,2.381559
1062,3.65804
1063,4.491071
1064,3.443392
1065,2.089287
1066,3.336687
1067,2.852717
1068,0.843673
1069,1.941823
1070,2.344272
1071,0.760113
1072,2.543314
1073,2.639675
1074,2.794583
1075,0.988602
1076,2.769604
1077,3.264707
1078,2.589464
1079,1.644662
1080,1.997063
1081,3.390366
1082,2.252835
1083,2.626768
1084,3.080338
1085,4.067455
1086,3.093747
1087,2.201265
1088,1.673308
1089,1.603572
1090,2.316404
1091,3.205996
1092,2.220936
1093,2.55774
1094,2.036374
1095,2.606805
1096,2.575362
1097,1.96022
1098,1.611287
1099,3.542349
1100,2.560189
1101,1.6647
1102,2.574307
1103,4.000478
1104,2.271521
1105,3.512926
1106,4.701862
1107,1.223996
1108,2.648403
1109,2.756666
1110,3.890276
1111,2.416375
1112,2.330178
1113,-0.0689
1114,1.454095
1115,2.588048
1116,0.597641
1117,3.70116
1118,2.678806
1119,1.831128
1120,0.736902
1121,0.761669
1122,3.246504
1123,2.045959
1124,3.592112
1125,3.318765
1126,3.70126
1127,1.894668
1128,2.122679
1129,1.169671
1130,3.676252
1131,1.333894
1132,1.650154
1133,2.05476
1134,2.245349
1135,2.588044
1136,2.041922
1137,0.201733
1138,2.26212
1139,1.818892
1140,1.559864
1141,3.259869
1142,4.210149
1143,1.148456
1144,1.25678
1145,1.563361
1146,2.2106
1147,1.344035
1148,2.010927
1149,1.584153
1150,1.452586
1151,3.630349
1152,3.067088
1153,2.151491
1154,0.934684
1155,1.57775
1156,2.445546
1157,2.680876
1158,1.769122
1159,1.94626
1160,1.515463
1161,2.338536
1162,2.159292
1163,4.029372
1164,1.521353
1165,1.852247
1166,3.986033
1167,4.935672
1168,1.307745
1169,1.427402
1170,1.3218
1171,2.23897
1172,3.024179
1173,3.079108
1174,1.376392
1175,1.252334
1176,2.793119
1177,3.843988
1178,5.335875
1179,3.048697
1180,1.400075
1181,4.201001
1182,0.444467
1183,0.517048
1184,4.302019
1185,4.198898
1186,2.770769
1187,1.649873
1188,5.156277
1189,2.101278
1190,1.928902
1191,3.88585
1192,3.287087
1193,2.646861
1194,3.449954
1195,0.813631
1196,2.991114
1197,1.399333
1198,1.926196
1199,2.756883
1200,3.455021
1201,2.644205
1202,1.6119
1203,1.331023
1204,1.794668
1205,1.942412
1206,3.8488
1207,0.682819
1208,2.505203
1209,2.604445
1210,0.831871
1211,1.821118
1212,0.007753
1213,2.147413
1214,2.33012
1215,2.689064
1216,4.053041
1217,4.610243
1218,2.690232
1219,2.31725
1220,2.902968
1221,3.888235
1222,2.413616
1223,1.227726
1224,2.732298
1225,2.815791
1226,1.245128
1227,2.088778
1228,0.992506
1229,2.878376
1230,1.839514
1231,2.953383
1232,2.57547
1233,1.040735
1234,2.925075
1235,3.806284
1236,1.83001
1237,0.040718
1238,2.537061
1239,0.902621
1240,0.80751
1241,1.672085
1242,1.182945
1243,3.295534
1244,3.663786
1245,3.616908
1246,2.31289
1247,2.397123
1248,3.197067
1249,3.840057
1250,2.379102
1251,2.161686
1252,1.488415
1253,3.014749
1254,3.752374
1255,2.731284
1256,2.883864
1257,3.31332
1258,2.071874
1259,1.787888
1260,1.438897
1261,3.735424
1262,2.856172
1263,4.631044
1264,4.745722
1265,3.160136
1266,1.228264
1267,2.775778
1268,1.006642
1269,2.695876
1270,3.263905
1271,1.004198
1272,0.994773
1273,1.473318
1274,0.411464
1275,2.324434
1276,2.682969
1277,0.403643
1278,3.697698
1279,3.512348
1280,2.01075
1281,3.857738
1282,4.132132
1283,1.764318
1284,2.397326
1285,2.509795
1286,0.941007
1287,2.212759
1288,1.274447
1289,1.323184
1290,2.377075
1291,3.554365
1292,3.187368
1293,3.011581
1294,3.022909
1295,1.362856
1296,3.069123
1297,4.358036
1298,1.776344
1299,2.900102
1300,5.225606
1301,4.936108
1302,2.273554
1303,2.224046
1304,1.124995
1305,4.007715
1306,3.352831
1307,2.089992
1308,1.152519
1309,1.190823
1310,3.183213
1311,1.106351
1312,2.048344
1313,2.107467
1314,1.30094
1315,2.441914
1316,3.437924
1317,2.396416
1318,1.169397
1319,1.641623
1320,1.565619
1321,3.847421
1322,1.067651
1323,3.69282
1324,1.116514
1325,3.846669
1326,2.756483
1327,2.451661
1328,2.047009
1329,2.915131
1330,1.938461
1331,1.283006
1332,2.326657
1333,2.443285
1334,2.923605
1335,1.311015
1336,1.338755
1337,0.396056
1338,3.811152
1339,1.379019
1340,2.159187
1341,2.984578
1342,3.964917
1343,1.772448
1344,2.715609
1345,0.336623
1346,1.747852
1347,1.954392
1348,2.598388
1349,1.593661
1350,0.876046
1351,4.069883
1352,2.364729
1353,1.511759
1354,0.718911
1355,1.699791
1356,2.405417
1357,1.71486
1358,3.687898
1359,3.06375
1360,3.620638
1361,2.729076
1362,3.402085
1363,4.973806
1364,4.073686
1365,3.897567
1366,1.913875
1367,2.439279
1368,2.28387
1369,2.987284
1370,3.946223
1371,1.969035
1372,1.566573
1373,1.822471
1374,1.332514
1375,2.843819
1376,1.435376
1377,2.766681
1378,1.538674
1379,3.291154
1380,2.114672
1381,1.761022
1382,3.386988
1383,3.078613
1384,4.513298
1385,4.709579
1386,1.867546
1387,0.502017
1388,1.984695
1389,1.078696
1390,2.429338
1391,4.009419
1392,1.760189
1393,4.309828
1394,4.628971
1395,0.642406
1396,0.901339
1397,4.189268
1398,1.328646
1399,1.133402
1400,1.678715
1401,4.968673
1402,2.255145
1403,1.920433
1404,3.385627
1405,1.922705
1406,3.758819
1407,3.417954
1408,3.698369
1409,2.973139
1410,2.990476
1411,4.801648
1412,3.751799
1413,2.844244
1414,2.163705
1415,1.507121
1416,3.424371
1417,4.088806
1418,0.985949
1419,3.327298
1420,5.55137
1421,3.647346
1422,1.989987
1423,2.257516
1424,1.495291
1425,1.942713
1426,2.538913
1427,1.724021
1428,2.865749
1429,4.185699
1430,1.584691
1431,0.236753
1432,3.131985
1433,4.401676
1434,0.503488
1435,1.49499
1436,0.9549
1437,3.40405
1438,1.262291
1439,1.281358
1440,1.829804
1441,1.229307
1442,1.671433
1443,1.658776
1444,2.1007
1445,1.979079
1446,2.473722
1447,1.599346
1448,-0.439816
1449,2.016649
1450,4.34489
1451,2.363878
1452,-0.147654
1453,2.621829
1454,1.185525
1455,1.158499
1456,1.02334
1457,3.171317
1458,0.981654
1459,1.828909
1460,2.831089
1461,2.188163
1462,3.891838
1463,3.273107
1464,4.485284
1465,3.906007
1466,2.5692
1467,3.972903
1468,3.533354
1469,1.204903
1470,2.383254
1471,2.760084
1472,1.779892
1473,4.093237
1474,3.799448
1475,5.100381
1476,4.199825
1477,2.6544
1478,1.672978
1479,1.538827
1480,1.70646
1481,5.744005
1482,2.044638
1483,3.335436
1484,0.656665
1485,1.083912
1486,0.987111
1487,2.31623
1488,0.867961
1489,4.179391
1490,1.016441
1491,2.168403
1492,3.316326
1493,1.841204
1494,2.765093
1495,0.785945
1496,3.558633
1497,1.611488
1498,3.744374
1499,2.091205
1500,1.137244
1501,3.31158
1502,2.502861
1503,3.790291
1504,0.586079
1505,2.405163
1506,0.341835
1507,1.869005
1508,2.429907
1509,2.922336
1510,2.813275
1511,1.748625
1512,1.746877
1513,0.586827
1514,1.782694
1515,4.148112
1516,3.995279
1517,1.344142
1518,2.314894
1519,3.611129
1520,1.807869
1521,4.359371
1522,1.353467
1523,1.872155
1524,1.47535
1525,2.193176
1526,2.596737
1527,0.628906
1528,3.167384
1529,4.232996
1530,3.610895
1531,1.224206
1532,0.892828
1533,4.7165
1534,3.735649
1535,2.743262
1536,4.8087
1537,1.30423
1538,3.280189
1539,1.385718
1540,2.718103
1541,4.518476
1542,2.229897
1543,1.155667
1544,3.220703
1545,1.337265
1546,0.607489
1547,3.250905
1548,4.078034
1549,2.464105
1550,2.043806
1551,4.239393
1552,2.234013
1553,2.389063
1554,4.182096
1555,1.73336
1556,1.377514
1557,2.013338
1558,3.965376
1559,5.598908
1560,4.44875
1561,2.659447
1562,5.053959
1563,1.106055
1564,0.278113
1565,2.861055
1566,1.552578
1567,4.168856
1568,2.628551
1569,1.648575
1570,4.325992
1571,1.342361
1572,2.598089
1573,2.058747
1574,2.570996
1575,0.138836
1576,3.356846
1577,6.111065
1578,6.14325
1579,2.448697
1580,3.766006
1581,4.053114
1582,1.070721
1583,3.431036
1584,2.631207
1585,2.710277
1586,2.425174
1587,2.528089
1588,1.991909
1589,2.427547
1590,2.51902
1591,0.724707
1592,1.695291
1593,0.795931
1594,2.838238
1595,3.505569
1596,3.572733
1597,3.49509
1598,1.697627
1599,1.403997
1600,1.210785
1601,1.369538
1602,3.073043
1603,1.904245
1604,2.017666
1605,5.383063
1606,2.734254
1607,5.528994
1608,2.821766
1609,3.365249
1610,1.790823
1611,1.709018
1612,3.112286
1613,2.323498
1614,5.860648
1615,4.302527
1616,1.420687
1617,2.203087
1618,2.461261
1619,3.264655
1620,7.028527
1621,4.692482
1622,3.557667
1623,2.950567
1624,0.95314
1625,4.479393
1626,2.445285
1627,1.932991
1628,1.48422
1629,3.448441
1630,4.041108
1631,1.348332
1632,4.963443
1633,2.393963
1634,1.880106
1635,1.584679
1636,4.968836
1637,1.010003
1638,3.731026
1639,3.581729
1640,2.247148
1641,3.873848
1642,2.479149
1643,2.226701
1644,4.594377
1645,3.278961
1646,3.992394
1647,1.276979
1648,1.306809
1649,5.873928
1650,3.769451
1651,2.273345
1652,3.059925
1653,0.325939
1654,1.105336
1655,3.533909
1656,0.66926
1657,0.85149
1658,3.36262
1659,1.698504
1660,1.013202
1661,1.044949
1662,1.352244
1663,3.324177
1664,1.474768
1665,1.822394
1666,0.966863
1667,2.073962
1668,0.32714
1669,3.553439
1670,5.49989
1671,1.967262
1672,3.134701
1673,0.576016
1674,0.479742
1675,2.102074
1676,0.344149
1677,1.463716
1678,0.47946
1679,0.553335
1680,2.304177
1681,1.425695
1682,3.260284
1683,2.924953
1684,1.843252
1685,1.525324
1686,4.962766
1687,2.957312
1688,2.411845
1689,3.163776
1690,0.692851
1691,3.492547
1692,4.595508
1693,2.201025
1694,4.404782
1695,1.765629
1696,2.316852
1697,1.099099
1698,2.406954
1699,3.952698
1700,3.2523
1701,3.720672
1702,1.944967
1703,1.474496
1704,2.7094
1705,2.055893
1706,3.522259
1707,2.03746
1708,5.248912
1709,2.219089
1710,2.235549
1711,4.985674
1712,2.160715
1713,1.849477
1714,3.563673
1715,1.975732
1716,3.449501
1717,3.326183
1718,3.593574
1719,2.701779
1720,4.418923
1721,2.415707
1722,2.7805
1723,1.533372
1724,3.127804
1725,2.858779
1726,2.871983
1727,4.934324
1728,3.088941
1729,4.920512
1730,4.079432
1731,3.034761
1732,1.761156
1733,2.574325
1734,2.149386
1735,2.219875
1736,4.030537
1737,2.135543
1738,1.498071
1739,2.41849
1740,3.188653
1741,3.480135
1742,4.130576
1743,3.056697
1744,3.291502
1745,1.892687
1746,1.661834
1747,2.985726
1748,0.891178
1749,2.165926
1750,3.818245
1751,1.328159
1752,1.808691
1753,4.535337
1754,3.713229
1755,1.919424
1756,4.427628
1757,3.48678
1758,2.320561
1759,2.064148
1760,0.212788
1761,2.818663
1762,6.405649
1763,3.410479
1764,3.461533
1765,3.755766
1766,3.729746
1767,3.144614
1768,3.337424
1769,3.978412
1770,1.833202
1771,3.335961
1772,2.707099
1773,0.816016
1774,0.529502
1775,3.523018
1776,2.860485
1777,3.647744
1778,4.545658
1779,3.002488
1780,2.647272
1781,3.382308
1782,1.62462
1783,1.626011
1784,1.781041
1785,2.33197
1786,3.576817
1787,4.109722
1788,5.710134
1789,5.682852
1790,4.380773
1791,4.404349
1792,2.131853
1793,2.231768
1794,2.91458
1795,3.820703
1796,4.218494
1797,2.817336
1798,4.682277
1799,0.241314
1800,1.986415
1801,4.036029
1802,5.93594
1803,4.582103
1804,1.114724
1805,4.508013
1806,2.542988
1807,5.969589
1808,2.991859
1809,5.039141
1810,6.5085
1811,3.778787
1812,1.947774
1813,3.761561
1814,6.700114
1815,3.470735
1816,1.517646
1817,2.925288
1818,3.824014
1819,3.745404
1820,3.928516
1821,1.902896
1822,0.631776
1823,1.715781
1824,2.237146
1825,3.58703
1826,0.451658
1827,1.309007
1828,2.171345
1829,3.105711
1830,3.243163
1831,3.373025
1832,2.159445
1833,1.725502
1834,5.125127
1835,2.410639
1836,4.624127
1837,0.752985
1838,1.94071
1839,3.098953
1840,2.667426
1841,4.860072
1842,2.740738
1843,1.367009
1844,5.231184
1845,2.214945
1846,2.294806
1847,3.958043
1848,1.554668
1849,1.444267
1850,4.182669
1851,1.241944
1852,3.438559
1853,3.371813
1854,1.62733
1855,2.748559
1856,1.450719
1857,1.989038
1858,3.029903
1859,1.624005
1860,2.332544
1861,3.176322
1862,2.679015
1863,3.791666
1864,2.465451
1865,2.272193
1866,1.417732
1867,3.129399
1868,1.157529
1869,1.809016
1870,1.545091
1871,2.694518
