,0.000000
357,-8.343087
358,-9.17136
359,-9.495674
360,-8.098816
361,-8.991886
362,-9.944337
363,-6.910988
364,-7.590729
365,-5.68934
366,-5.948152
367,-7.141204
368,-7.844499
369,-9.433304
370,-10.669084
371,-9.42831
372,-7.989143
373,-8.873147
374,-10.11417
375,-9.738912
376,-8.267391
377,-6.647571
378,-11.133819
379,-12.369615
380,-8.882277
381,-6.557147
382,-6.39268
383,-6.202215
384,-6.609613
385,-6.056838
386,-9.686618
387,-6.492599
388,-7.835191
389,-7.50793
390,-8.618988
391,-7.804931
392,-9.004182
393,-6.185569
394,-6.211275
395,-8.228259
396,-7.538919
397,-8.768075
398,-9.666273
399,-9.814901
400,-9.909572
401,-9.002825
402,-9.620135
403,-7.646225
404,-6.715695
405,-8.088298
406,-7.98644
407,-7.987838
408,-7.605818
409,-7.954011
410,-6.284478
411,-7.289669
412,-9.252622
413,-7.778531
414,-9.083868
415,-8.206415
416,-8.296393
417,-8.794217
418,-10.927004
419,-7.525279
420,-8.47001
421,-9.378114
422,-7.025914
423,-9.269013
424,-8.885566
425,-8.719073
426,-7.672952
427,-9.94583
428,-7.758003
429,-9.805559
430,-8.364531
431,-7.474184
432,-6.874083
433,-9.000903
434,-8.72278
435,-6.448791
436,-9.194649
437,-6.577928
438,-5.574799
439,-5.439975
440,-6.26295
441,-5.744702
442,-7.920459
443,-5.813379
444,-6.915843
445,-6.880698
446,-9.738459
447,-5.472571
448,-6.985459
449,-6.348942
450,-7.171838
451,-8.600054
452,-9.862281
453,-4.34727
454,-4.793132
455,-6.504822
456,-5.820142
457,-6.681291
458,-6.618396
459,-5.130204
460,-5.194775
461,-6.108811
462,-6.402308
463,-4.934268
464,-6.942618
465,-5.595847
466,-4.087621
467,-6.593952
468,-5.336519
469,-6.194749
470,-8.87355
471,-4.274242
472,-7.890227
473,-5.044855
474,-8.487166
475,-8.144324
476,-8.996177
477,-6.518604
478,-4.054864
479,-7.892148
480,-5.629501
481,-5.22107
482,-4.274981
483,-4.549338
484,-4.784658
485,-6.448114
486,-9.192338
487,-6.581675
488,-5.576691
489,-5.438781
490,-6.262264
491,-5.744224
492,-7.916283
493,-5.81612
494,-6.916551
495,-6.882076
496,-9.743409
497,-5.473765
498,-6.98892
499,-6.353617
500,-7.175614
501,-8.598843
502,-9.860563
503,-4.35078
504,-4.795063
505,-6.508099
506,-5.827694
507,-6.687138
508,-6.620552
509,-5.120249
510,-5.191932
511,-6.108227
512,-6.403445
513,-4.936288
514,-6.94194
515,-5.606341
516,-4.093304
517,-6.588598
518,-5.330696
519,-6.181069
520,-8.870981
521,-4.271021
522,-7.885106
523,-5.037716
524,-8.49416
525,-8.152301
526,-9.003829
527,-6.514253
528,-4.055122
529,-7.892067
530,-5.634636
531,-5.221547
532,-4.277143
533,-4.555005
534,-4.782146
535,-14.927903
536,-14.659498
537,-14.807114
538,-14.991376
539,-14.62995
540,-14.922915
541,-14.690098
542,-15.117727
543,-14.99937
544,-14.591763
545,-14.765471
546,-14.998102
547,-14.405231
548,-13.496425
549,-13.789176
550,-13.824106
551,-9.904415
552,-8.031255
553,-14.487595
554,-14.681808
555,-14.326423
556,-14.746607
557,-14.249959
558,-14.040055
559,-14.016667
560,-14.006229
561,-14.43577
562,-14.521202
563,-13.996293
564,-14.75004
565,-4.048242
566,-14.313514
567,-4.091442
568,-3.864986
569,-14.327176
570,-8.159531
571,-10.428045
572,-13.926398
573,-9.084501
574,-11.434606
575,-8.200577
576,-8.463209
577,-11.464544
578,-8.33784
579,-7.806551
580,-9.200423
581,-10.073074
582,-9.630704
583,-10.068329
584,-11.519009
585,-8.893258
586,-10.88307
587,-11.91823
588,-7.920344
589,-12.033134
590,-9.83015
591,-10.178089
592,-10.911739
593,-11.037954
594,-12.998312
595,-11.598888
596,-10.976341
597,-13.658401
598,-11.244169
599,-12.078397
600,-10.331192
601,-10.000994
602,-11.147367
603,-9.82213
604,-10.477968
605,-14.58586
606,-13.900964
607,-13.144315
608,-15.229211
609,-10.061398
610,-9.716344
611,-9.541508
612,-10.405467
613,-8.546244
614,-11.232494
615,-6.546198
616,-6.587613
617,-12.349285
618,-11.975855
619,-11.421029
620,-8.494349
621,-9.471931
622,-11.84809
623,-14.23799
624,-10.800252
625,-11.810124
626,-11.76794
627,-13.452698
628,-12.433354
629,-9.413708
630,-8.783205
631,-8.719338
632,-10.828446
633,-10.114401
634,-13.975431
635,-11.069415
636,-6.977124
637,-9.651935
638,-11.997628
639,-12.131558
640,-12.259404
641,-12.910461
642,-12.063641
643,-12.306741
644,-11.997588
645,-11.235518
646,-9.793642
647,-9.981478
648,-13.6832
649,-5.732419
650,-12.256473
651,-9.275581
652,-8.691262
653,-8.99022
654,-8.536443
655,-10.916008
656,-9.589933
657,-11.889592
658,-10.075639
659,-12.810792
660,-13.886614
661,-9.76263
662,-8.924864
663,-10.754003
664,-11.953149
665,-11.479937
666,-10.326465
667,-12.258064
668,-9.443912
669,-10.523644
670,-9.961335
671,-10.988522
672,-10.803481
673,-10.226283
674,-9.543418
675,-10.622507
676,-11.696401
677,-10.418197
678,-12.014776
679,-13.239165
680,-11.90576
681,-12.999528
682,-9.318705
683,-13.033106
684,-13.097396
685,-9.23665
686,-7.864806
687,-14.581972
688,-12.988592
689,-13.107242
690,-11.420681
691,-6.68302
692,-9.099021
693,-6.662208
694,-11.521692
695,-11.565991
696,-11.085538
697,-10.447694
698,-10.367549
699,-11.813973
700,-11.724154
701,-10.721242
702,-12.665714
703,-12.237228
704,-12.617924
705,-12.493295
706,-12.406504
707,-12.286956
708,-12.856877
709,-10.031284
710,-12.701935
711,-12.620031
712,-12.215227
713,-7.970541
714,-14.454107
715,-13.194715
716,-9.437838
717,-12.887009
718,-9.898164
719,-7.010219
720,-10.326157
721,-7.787941
722,-4.050123
723,-12.390522
724,-10.248479
725,-7.293124
726,-12.269355
727,-14.548074
728,-13.125649
729,-11.214272
730,-15.150725
731,-14.833022
732,-12.527774
733,-13.735504
734,-14.191168
735,-10.81438
736,-11.044474
737,-14.475951
738,-13.741887
739,-14.519043
740,-13.979432
741,-14.761978
742,-14.625736
743,-15.229541
744,-14.641393
745,-13.740105
746,-13.928024
747,-13.771918
748,-15.464929
749,-15.587929
750,-15.532259
751,-14.319914
752,-14.517381
753,-14.982275
754,-14.968919
755,-14.561656
756,-15.000846
757,-14.055946
758,-13.903935
759,-14.026619
760,-14.721782
761,-15.32675
762,-13.696895
763,-15.135492
764,-15.188032
765,-13.557795
766,-15.064696
767,-14.511909
768,-13.678198
769,-14.231395
770,-14.9818
771,-14.980613
772,-15.49473
773,-14.116544
774,-14.384642
775,-15.139049
776,-14.764514
777,-14.883226
778,-14.093743
779,-14.080568
780,-14.187767
781,-13.771599
782,-11.444246
783,-12.89652
784,-15.265181
785,-12.132363
786,-9.189507
787,-12.966628
788,-8.595661
789,-9.402181
790,-14.560126
791,-12.393261
792,-12.310078
793,-15.229141
794,-14.059419
795,-11.720556
796,-12.017038
797,-12.590345
798,-13.817182
799,-14.123653
800,-13.756747
801,-12.246084
802,-11.858487
803,-12.522939
804,-12.425425
805,-14.297797
806,-15.693718
807,-15.458878
808,-15.60998
809,-15.745102
810,-15.118154
811,-3.32457
812,-13.676253
813,-14.643479
814,-9.9449
815,-11.242538
816,-13.08717
817,-15.183104
818,-12.139676
819,-13.834991
820,-10.408778
821,-14.818401
822,-15.783897
823,-13.802919
824,-14.718786
825,-10.162208
826,-15.289028
827,-15.31304
828,-15.625588
829,-15.671872
830,-15.222516
831,-15.643128
832,-13.011446
833,-13.648885
834,-14.53894
835,-12.927903
836,-13.829565
837,-13.724976
838,-13.568963
839,-13.67322
840,-11.323092
841,-15.1779
842,-14.131862
843,-15.6651
844,-11.982636
845,-9.053577
846,-12.403083
847,-14.482635
848,-11.535285
849,-12.795451
850,-14.996258
851,-12.446592
852,-12.088079
853,-14.057011
854,-12.209262
855,-13.812878
856,-11.893038
857,-15.314044
858,-11.981308
859,-7.814979
860,-12.646443
861,-11.608545
862,-14.806639
863,-12.408967
864,-14.574638
865,-14.418845
866,-11.077801
867,-14.865468
868,-10.896782
869,-12.338894
870,-6.952324
871,-12.337756
872,-11.94604
873,-12.86393
874,-6.338565
875,-12.471155
876,-14.78035
877,-15.366528
878,-11.093476
879,-13.491441
880,-15.033838
881,-14.275539
882,-14.434041
883,-14.183362
884,-14.184315
885,-12.735904
886,-11.392272
887,-13.820922
888,-11.273817
889,-11.588267
890,-9.645622
891,-9.625453
892,-9.840087
893,-9.632795
894,-10.115883
895,-10.272914
896,-10.149549
897,-9.22236
898,-10.161582
899,-9.484335
900,-10.276405
901,-9.621679
902,-10.065998
903,-14.076429
904,-12.826955
905,-12.120439
906,-11.553773
907,-14.522495
908,-13.352759
909,-13.230551
910,-13.983758
911,-11.922436
912,-12.891731
913,-13.117087
914,-11.623988
915,-11.221171
916,-15.24444
917,-12.189327
918,-14.47314
919,-12.844276
920,-10.836474
921,-12.14945
922,-14.024403
923,-10.593006
924,-14.887141
925,-14.833294
926,-11.859888
927,-15.268023
928,-15.474993
929,-15.292111
930,-12.818701
931,-5.856549
932,-8.490389
933,-2.683214
934,-8.094128
935,-6.264908
936,-7.780287
937,-5.673455
938,-6.474364
939,-6.575356
940,-7.093988
941,-7.960573
942,-9.199078
943,-4.052802
944,-6.552364
945,-7.478917
946,-6.61578
947,-7.889934
948,-6.461776
949,-4.64355
950,-8.387281
951,-5.206809
952,-8.44801
953,-4.893293
954,-5.538271
955,-13.044845
956,-8.666511
957,-11.221139
958,-7.763607
959,-10.346319
960,-12.603491
961,-12.892589
962,-12.004118
963,-7.681744
964,-11.723248
965,-10.499442
966,-10.859196
967,-8.625153
968,-10.056274
969,-9.270547
970,-9.330947
971,-11.064257
972,-10.143814
973,-14.906854
974,-10.436296
975,-11.214225
976,-11.553514
977,-11.484662
978,-10.348298
979,-11.971923
980,-11.958758
981,-10.962963
982,-12.4106
983,-9.600264
984,-10.606676
985,-10.647142
986,-11.152864
987,-12.498096
988,-9.635724
989,-12.082911
990,-13.402969
991,-7.818672
992,-11.47203
993,-12.183544
994,-11.786482
995,-10.885307
996,-8.851172
997,-10.583473
998,-7.735847
999,-10.77642
1000,-8.426859
1001,-11.63976
1002,-8.675735
1003,-10.13866
1004,-14.128662
1005,-10.413458
1006,-10.058229
1007,-7.153661
1008,-12.299197
1009,-11.136092
1010,-10.817781
1011,-8.475266
1012,-9.969581
1013,-9.28357
1014,-8.857271
1015,-8.32815
1016,-12.168281
1017,-9.361571
1018,-7.731374
1019,-12.592103
1020,-9.324666
1021,-9.364464
1022,-10.709342
1023,-10.642965
1024,-11.005076
1025,-9.717616
1026,-7.985128
1027,-5.150352
1028,-4.990463
1029,-8.148648
1030,-9.226981
1031,-9.392418
1032,-9.491091
1033,-7.567112
1034,-8.002298
1035,-6.59509
1036,-6.992857
1037,-4.643838
1038,-5.470337
1039,-8.690992
1040,-8.647935
1041,-7.721948
1042,-9.392199
1043,-12.554034
1044,-11.522092
1045,-8.230977
1046,-12.825012
1047,-7.529962
1048,-9.193777
1049,-8.848983
1050,-8.056079
1051,-11.724723
1052,-11.518695
1053,-10.006567
1054,-9.18039
1055,-9.698024
1056,-8.155825
1057,-11.894616
1058,-13.505607
1059,-6.250802
1060,-9.435728
1061,-8.849331
1062,-7.784943
1063,-9.81021
1064,-9.057343
1065,-8.621163
1066,-10.536115
1067,-8.388938
1068,-10.584678
1069,-8.05178
1070,-8.73901
1071,-10.548537
1072,-8.362834
1073,-9.24862
1074,-4.565738
1075,-8.319267
1076,-10.384304
1077,-14.637919
1078,-7.221378
1079,-8.950755
1080,-8.313329
1081,-8.678542
1082,-7.778719
1083,-9.480994
1084,-11.230529
1085,-11.8354
1086,-10.803147
1087,-8.828039
1088,-9.51341
1089,-8.167231
1090,-8.524085
1091,-9.269729
1092,-7.943016
1093,-7.344049
1094,-9.448235
1095,-8.752993
1096,-10.060902
1097,-9.781484
1098,-11.171606
1099,-8.057615
1100,-7.256993
1101,-7.108179
1102,-8.267667
1103,-8.5535
1104,-9.0534
1105,-8.63341
1106,-12.587253
1107,-7.117796
1108,-7.367243
1109,-7.939161
1110,-7.937377
1111,-8.491787
1112,-8.045596
1113,-7.572049
1114,-5.741556
1115,-7.478471
1116,-7.676608
1117,-7.671295
1118,-7.592482
1119,-7.475879
1120,-8.495721
1121,-6.142748
1122,-7.093343
1123,-6.979779
1124,-5.930828
1125,-7.897477
1126,-8.791375
1127,-9.325207
1128,-9.633273
1129,-9.153973
1130,-9.70813
1131,-5.669343
1132,-10.791443
1133,-9.112781
1134,-7.209497
1135,-5.665843
1136,-7.245918
1137,-6.247982
1138,-8.576618
1139,-8.293783
1140,-7.962701
1141,-8.147978
1142,-6.621589
1143,-8.318684
1144,-8.448696
1145,-8.238659
1146,-9.406175
1147,-10.237251
1148,-6.550037
1149,-9.008625
1150,-9.48771
1151,-9.644168
1152,-11.466522
1153,-11.177818
1154,-9.296473
1155,-8.759488
1156,-12.457834
1157,-8.955406
1158,-9.359862
1159,-10.061393
1160,-8.756553
1161,-7.994836
1162,-8.495487
1163,-8.860013
1164,-9.849556
1165,-11.899427
1166,-9.887769
1167,-8.593975
1168,-10.06479
1169,-9.75811
1170,-9.813382
1171,-10.132116
1172,-10.292399
1173,-10.851223
1174,-10.652049
1175,-10.782826
1176,-10.219355
1177,-13.142704
1178,-10.636014
1179,-5.83089
1180,-9.397931
1181,-7.962707
1182,-5.689977
1183,-5.716945
1184,-7.130418
1185,-5.67787
1186,-6.07736
1187,-7.467152
1188,-6.645369
1189,-7.091319
1190,-5.257288
1191,-6.317011
1192,-7.262798
1193,-8.533344
1194,-6.795671
1195,-6.97092
1196,-7.626537
1197,-10.634527
1198,-8.768327
1199,-8.438554
1200,-8.05659
1201,-7.510362
1202,-9.148338
1203,-7.792974
1204,-8.886989
1205,-8.255193
1206,-9.275042
1207,-9.332367
1208,-8.933136
1209,-6.086837
1210,-8.201839
1211,-8.810626
1212,-8.441969
1213,-8.24164
1214,-8.168048
1215,-9.334369
1216,-7.080458
1217,-9.354831
1218,-11.211124
1219,-11.982491
1220,-10.464772
1221,-10.740971
1222,-10.157959
1223,-11.153465
1224,-10.126632
1225,-9.986455
1226,-10.614378
1227,-9.637991
1228,-9.292326
1229,-9.500034
1230,-9.918343
1231,-10.425348
1232,-9.233638
1233,-9.766132
1234,-9.849899
1235,-7.742699
1236,-7.665463
1237,-9.137137
1238,-9.624167
1239,-7.837394
1240,-10.279431
1241,-9.672896
1242,-9.65393
1243,-10.073109
1244,-8.797061
1245,-9.838531
1246,-10.78496
1247,-11.272029
1248,-10.254176
1249,-10.766059
1250,-9.838791
1251,-9.08053
1252,-10.370011
1253,-10.017991
1254,-11.978406
1255,-9.847683
1256,-12.118723
1257,-11.06056
1258,-11.464519
1259,-12.096181
1260,-10.028874
1261,-9.774762
1262,-8.895558
1263,-9.701499
1264,-8.548384
1265,-11.141191
1266,-9.780938
1267,-11.491048
1268,-9.417781
1269,-9.790968
1270,-10.795268
1271,-9.767308
1272,-8.379775
1273,-9.490633
1274,-9.867243
1275,-10.200411
1276,-10.558352
1277,-10.676717
1278,-11.234948
1279,-10.228791
1280,-12.5662
1281,-9.711835
1282,-6.396101
1283,-10.78472
1284,-9.989338
1285,-10.720513
1286,-10.231292
1287,-9.769162
1288,-9.420052
1289,-7.811711
1290,-8.894186
1291,-8.662119
1292,-7.624775
1293,-7.150115
1294,-8.365962
1295,-7.731157
1296,-8.033545
1297,-8.033498
1298,-9.686119
1299,-8.386909
1300,-11.092727
1301,-8.747193
1302,-9.789125
1303,-9.270057
1304,-9.528499
1305,-7.839936
1306,-8.225714
1307,-7.903307
1308,-8.333266
1309,-8.633473
1310,-8.602206
1311,-7.577102
1312,-9.115954
1313,-8.756977
1314,-8.491249
1315,-7.879941
1316,-9.147817
1317,-8.215742
1318,-7.587092
1319,-8.211445
1320,-8.594667
1321,-10.037851
1322,-8.269113
1323,-8.286737
1324,-7.639744
1325,-7.399241
1326,-8.783958
1327,-8.412666
1328,-8.897901
1329,-10.577613
1330,-11.666748
1331,-12.045436
1332,-9.824786
1333,-12.738856
1334,-9.522095
1335,-11.550422
1336,-10.717224
1337,-10.908958
1338,-10.574203
1339,-9.175204
1340,-8.015986
1341,-12.24507
1342,-9.985551
1343,-9.765044
1344,-8.793517
1345,-8.653238
1346,-9.970418
1347,-7.861693
1348,-8.16899
1349,-8.618612
1350,-8.954594
1351,-10.509553
1352,-10.260614
1353,-10.535636
1354,-10.613709
1355,-8.166134
1356,-6.51537
1357,-6.35087
1358,-14.874505
1359,-13.387893
1360,-14.513063
1361,-8.571714
1362,-16.385555
1363,-14.503896
1364,-7.847943
1365,-11.579953
1366,-9.626617
1367,-6.260396
1368,-10.150371
1369,-7.219688
1370,-1.460328
1371,-7.460913
1372,-4.828034
1373,-5.795233
1374,-6.811391
1375,-7.163826
1376,-4.493432
1377,-10.55267
1378,-13.328493
1379,-5.599343
1380,-7.396502
1381,-6.786387
1382,-12.360989
1383,-15.821985
1384,-6.823614
1385,-9.124943
1386,-6.917767
1387,-7.96705
1388,-12.481429
1389,-9.404728
1390,-15.545205
1391,-6.452023
1392,-8.376861
1393,-1.532961
1394,-9.923239
1395,-5.880009
1396,-10.891329
1397,-8.108038
1398,-12.681779
1399,-6.292247
1400,-8.516699
1401,-11.663195
1402,-6.52155
1403,-7.395112
1404,-10.059126
1405,-8.036793
1406,-4.208096
1407,-7.036287
1408,-7.114736
1409,-2.42341
1410,-6.183057
1411,-6.056383
1412,-14.757644
1413,-10.889277
1414,-8.56454
1415,-5.573177
1416,-6.592225
1417,-14.510484
1418,-7.152744
1419,-3.231135
1420,-3.419755
1421,-6.714108
1422,-9.069823
1423,-9.242593
1424,-4.469589
1425,-5.37913
1426,-13.672276
1427,-8.226115
1428,-5.467055
1429,-13.309882
1430,-12.758147
1431,-11.440453
1432,-7.562924
1433,-3.392018
1434,-9.291927
1435,-9.324069
1436,-9.151415
1437,-7.822129
1438,-5.559055
1439,-7.364417
1440,-12.088751
1441,-10.292574
1442,-8.356083
1443,-5.563037
1444,-8.632764
1445,-10.171196
1446,-8.170572
1447,-8.010216
1448,-5.455483
1449,-8.506182
1450,-4.596069
1451,-13.012879
1452,-10.095905
1453,-10.751698
1454,-10.141158
1455,-11.174813
1456,-4.21414
1457,-7.795254
1458,-7.015979
1459,-6.4703
1460,-7.124699
1461,-2.704242
1462,-6.304704
1463,-8.594776
1464,-12.317545
1465,-6.691176
1466,-9.335409
1467,-9.95546
1468,-11.811705
1469,-10.45757
1470,-8.118152
1471,-10.233312
1472,-11.804262
1473,-6.610614
1474,-12.807059
1475,-9.974043
1476,-9.585606
1477,-10.835272
1478,-7.807764
1479,-12.035408
1480,-14.113971
1481,-14.361906
1482,-5.521945
1483,-8.427988
1484,-10.322131
1485,-3.924402
1486,-10.46034
1487,-3.504825
1488,-8.932013
1489,-8.689501
1490,-7.487141
1491,-11.304793
1492,-8.536582
1493,-5.89443
1494,-12.726836
1495,-7.08617
1496,-8.877962
1497,-3.940394
1498,-2.09455
1499,-9.194923
1500,-7.698537
1501,-6.87972
1502,-7.371301
1503,-8.659743
1504,-10.061482
1505,-7.166232
1506,-10.701701
1507,-9.521425
1508,-12.296495
1509,-8.690709
1510,-3.640357
1511,-8.365483
1512,-10.462525
1513,-9.9405
1514,-6.757806
1515,-2.830199
1516,-12.469625
1517,-9.746928
1518,-12.830112
1519,-5.705197
1520,-8.694238
1521,-11.845613
1522,-13.419281
1523,-9.35832
1524,-11.476787
1525,-7.619762
1526,-13.125949
1527,-11.198675
1528,-10.531765
1529,-2.90893
1530,-11.99566
1531,-8.679367
1532,-9.064091
1533,-12.789847
1534,-8.414309
1535,-10.411231
1536,-2.91941
1537,-9.351758
1538,-8.728939
1539,-10.4102
1540,-5.286336
1541,-5.374481
1542,-4.871087
1543,-8.634173
1544,-13.70923
1545,-12.995545
1546,-9.8799
1547,-14.443473
1548,-15.284955
1549,-13.871168
1550,-14.532599
1551,-5.811816
1552,-12.037592
1553,-3.646672
1554,-12.022243
1555,-8.246789
1556,-7.573169
1557,-13.557402
1558,-8.912679
1559,-6.373977
1560,-3.144616
1561,-2.312178
1562,-3.11974
1563,-12.653184
1564,-7.013263
1565,-14.381968
1566,-13.600787
1567,-13.703413
1568,-13.66345
1569,-10.153604
1570,-4.553942
1571,-8.971544
1572,-10.084664
1573,-5.788801
1574,-10.171725
1575,-9.159231
1576,-9.202074
1577,-14.300066
1578,-3.133462
1579,-9.033923
1580,-7.317335
1581,-7.777081
1582,-7.607158
1583,-8.263755
1584,-8.000925
1585,-10.203042
1586,-10.627865
1587,-12.527068
1588,-13.486948
1589,-6.999224
1590,-15.826625
1591,-8.081126
1592,-10.286391
1593,-13.557635
1594,-6.031197
1595,-12.073543
1596,-14.486971
1597,-12.076273
1598,-15.48268
1599,-12.156846
1600,-12.141339
1601,-9.287212
1602,-13.964103
1603,-16.049623
1604,-6.960456
1605,-9.814594
1606,-13.022383
1607,-14.764698
1608,-11.762089
1609,-13.682559
1610,-9.26719
1611,-8.819439
1612,-8.497201
1613,-12.007317
1614,-3.504885
1615,-6.638236
1616,-7.824917
1617,-8.333934
1618,-10.175611
1619,-7.114696
1620,-4.898743
1621,-4.1432
1622,-12.160471
1623,-9.776209
1624,-9.405651
1625,-12.954892
1626,-12.195884
1627,-12.939794
1628,-6.129114
1629,-7.791675
1630,-10.539541
1631,-9.289981
1632,-6.407057
1633,-7.731925
1634,-9.041168
1635,-6.400514
1636,-5.065326
1637,-7.326488
1638,-8.648853
1639,-6.586689
1640,-7.693651
1641,-11.903045
1642,-7.347974
1643,-4.281201
1644,-4.266321
1645,-13.22183
1646,-4.918683
1647,-4.109358
1648,-9.972164
1649,-12.285402
1650,-11.711448
1651,-5.274714
1652,-7.020666
1653,-9.037523
1654,-9.058475
1655,-11.773238
1656,-7.054772
1657,-10.011705
1658,-5.303725
1659,-6.483691
1660,-6.372597
1661,-8.505143
1662,-12.222463
1663,-12.272189
1664,-10.460662
