,0.000000,1.000000,2.000000,3.000000,4.000000
136,-7.723122,0.872142,-1.48652,-0.461058,-0.191228
137,-6.174684,0.971256,-2.042788,0.135794,0.021832
138,-10.193305,0.619965,-0.236535,-0.618193,0.034556
139,-10.59672,0.718259,-0.6705,-0.934102,-0.513339
140,-8.801966,1.449704,-1.264066,-0.823355,0.039653
141,-8.021407,0.931808,-1.239674,-0.425589,0.147449
142,-7.387726,1.123109,-1.732262,-0.486968,0.243581
143,-7.987192,-0.273725,2.143852,1.599149,-0.781421
144,-6.057864,1.977752,0.618691,0.898409,-0.505343
145,-8.667609,-0.595096,0.893835,0.877155,-0.19596
146,-7.270686,1.784742,0.215824,-0.374875,0.049957
147,-6.599354,2.317423,0.158932,0.838996,-0.220312
148,-7.161969,-0.639375,3.054863,1.419501,-1.087265
149,-7.909012,0.132956,0.870027,1.369161,-0.48189
150,-7.26262,0.127178,1.509354,2.015544,-0.682346
151,-9.126792,1.358864,1.205446,0.971998,-0.569197
152,-7.687032,1.004374,1.384664,1.14316,-0.777632
153,-11.866722,0.804279,0.039538,-0.698902,-0.728457
154,-10.764592,1.477918,-0.275716,-0.969804,0.446044
155,-10.783957,2.112898,0.311441,-1.242935,-0.386253
156,-8.849532,1.366589,-0.431543,0.38659,-0.42088
157,-8.41986,-0.424086,0.548331,0.656887,-0.685815
158,-11.360687,1.546371,-0.396208,-1.468315,-0.378632
159,-11.630706,0.631775,0.908791,-0.471104,-0.639952
160,-8.284479,-0.134409,1.671914,1.363596,-0.435745
161,-8.764965,-0.147435,1.884768,0.255193,-1.316548
162,-8.444805,-0.229022,2.040069,0.400607,-1.001813
163,-10.115756,-0.005454,0.8681,1.038684,-0.683053
164,-6.995901,0.889252,-0.08745,1.281288,-0.341327
165,-7.008007,0.910066,-0.533506,1.477917,0.121171
166,-8.702963,0.67844,-0.827929,1.22912,0.018174
167,-7.305167,1.129632,0.68599,1.291326,-0.561612
168,-6.449906,1.424808,-0.594636,0.897376,-0.022317
169,-6.366119,1.233989,-0.171562,1.040971,-0.092822
170,-7.088341,0.991567,0.282781,1.009933,-0.555376
171,-6.326865,1.304299,-0.366972,0.609039,-0.052572
172,-8.897304,0.183897,1.41752,1.561974,-0.945123
173,-9.58669,0.58189,-0.73813,-0.112619,-1.048625
174,-7.371126,1.237222,-1.375158,-0.338068,-0.00996
175,-4.888606,2.097948,-2.140516,0.545891,0.364146
176,-9.193758,0.33125,-0.577696,-0.347756,0.088901
177,-7.765793,0.802868,-1.977374,-0.383628,0.251491
178,-4.941063,1.89105,-1.544669,0.562538,0.181923
179,-7.726735,1.59494,-0.905982,0.124811,-0.333864
180,-4.976856,2.293589,-2.252254,-0.021804,0.142151
181,-5.011021,2.086801,-1.323072,0.226684,0.400262
182,-8.745779,0.860625,-0.957731,0.207912,0.015368
183,-7.413416,1.671767,-1.021988,-0.049926,0.520919
184,-6.379379,1.564793,-1.337895,0.432814,0.216928
185,-7.763487,1.336061,-0.687417,0.41308,0.498283
186,-7.443981,1.494768,-1.456557,-0.312378,0.553393
187,-5.911467,1.889914,-0.864864,0.529258,0.124531
188,-6.057985,2.315154,-1.094446,0.296132,0.119292
189,-7.660277,1.581116,-0.397108,0.227752,-0.027003
190,-7.035445,1.61867,-0.413387,0.627717,-0.2635
191,-7.772043,1.285952,-0.572394,0.355442,0.106035
192,-9.077396,1.301046,-0.303391,0.75016,-0.509251
193,-6.872829,2.153227,-1.152926,0.033019,0.238461
194,-8.670011,-0.430897,1.160229,0.162497,-0.373232
195,-8.592228,0.400493,-0.36655,-0.270211,0.088201
196,-10.253491,1.892445,1.259871,0.176447,-0.225196
197,-8.156439,1.480885,0.447636,0.428111,-0.264673
198,-13.977863,0.868958,1.218777,-0.970045,-0.28714
199,-9.325285,-0.693681,-0.169677,0.900831,-0.367377
200,-10.613717,0.188781,-0.057471,0.235637,-0.983013
201,-9.427968,0.876516,-0.668933,-0.148023,0.124313
202,-6.647329,1.464459,-1.265405,0.626008,-0.15653
203,-7.800676,1.5564,-1.01452,-0.084823,-0.084443
204,-12.540921,0.387634,0.08382,-0.898487,-0.354958
205,-7.268205,1.675418,-1.385567,0.084792,0.037893
206,-7.729427,0.144645,0.005647,0.44488,-0.495226
207,-4.974841,1.997904,-1.787765,0.305714,0.380844
208,-8.791163,1.1624,-0.851818,-0.005212,-0.196199
209,-10.653017,1.266606,-0.625973,-0.773027,-0.340232
210,-8.165651,1.444969,-1.821905,-0.005967,-0.085629
211,-9.963961,1.416399,-1.009848,-0.67985,0.090675
212,-9.690164,0.721092,-1.146327,-0.633129,-0.197633
213,-9.264908,1.704593,-0.301857,-0.10088,-0.762446
214,-9.740942,0.600906,0.370833,-0.06283,-0.606926
215,-8.032961,1.438759,-2.583761,-0.055457,0.346404
216,-7.353769,1.906223,-1.771918,0.14141,0.417256
217,-8.5874,1.981856,-1.674526,-0.369018,0.422285
218,-7.328819,1.686079,-1.774485,0.88799,0.196997
219,-7.270382,2.59507,-1.513721,0.306689,0.43281
220,-7.371669,2.13209,-1.399329,0.989675,0.26388
221,-8.588954,2.726358,-1.530969,-0.05597,0.236879
222,-8.8858,2.471968,-1.988534,0.733398,0.486016
223,-7.719067,1.984069,-1.050386,1.388509,-0.052839
224,-7.852771,-0.470033,0.666655,0.499802,-0.376962
225,-6.936116,-1.983985,0.594488,1.019648,-0.750927
226,-7.055139,2.118551,-1.135049,0.362624,0.183789
227,-7.47408,1.898039,-1.233162,1.069107,-0.366104
228,-12.115894,1.694208,-1.458186,-0.673956,-0.016842
229,-9.37197,1.878468,-1.218716,0.070278,-0.200608
230,-12.327744,0.61957,-0.926238,-0.77271,0.046827
231,-8.588273,1.559626,-1.56442,-0.067006,0.190584
232,-9.24054,2.050419,-1.377937,0.118569,0.333646
233,-9.238697,2.473995,-1.634064,-0.336815,0.10787
234,-9.387605,3.293098,-1.953354,-0.683468,0.520518
235,-7.473857,2.479507,-1.173969,0.091374,-0.367051
236,-8.556527,2.007235,-1.443531,0.41938,-0.205279
237,-9.759476,1.99369,-2.190506,-0.532046,0.532498
238,-8.920072,2.27394,-0.874916,0.441902,0.138882
239,-7.229513,3.779123,-1.867644,0.283997,0.048977
240,-9.719072,0.264836,-0.982509,-0.131834,0.044755
241,-9.737299,1.111804,-1.682831,-0.184705,-0.128962
242,-10.472456,2.35102,-2.691449,-0.917845,0.768694
243,-8.448883,2.502437,-3.110887,-0.410632,0.617482
244,-11.472915,0.885925,-1.71992,-0.113922,0.58636
245,-9.068929,1.63734,-2.133026,-0.023698,-0.107539
246,-8.360501,2.045604,-2.275546,0.237777,-0.097973
247,-9.858864,1.175768,-1.890046,-0.334546,0.07027
248,-11.239839,0.50507,-1.748893,-0.491287,-0.108078
249,-11.091764,2.732116,-2.482667,-0.954379,0.138196
250,-11.470554,0.467045,-1.477121,-0.265006,-0.177627
251,-10.171678,2.434706,-2.232193,-0.544606,0.736386
252,-9.064768,1.139691,-0.202614,0.758554,-0.533036
253,-7.253031,2.088245,-1.315711,0.15041,0.225054
254,-6.374154,2.105084,-1.01104,0.222999,0.013745
255,-8.218393,1.54498,-1.012249,0.488311,0.020177
256,-7.237846,1.518354,-1.355122,0.533189,0.13467
257,-7.991405,1.220182,-0.291871,0.793078,-0.59168
258,-8.419752,1.44747,-1.10058,0.466481,-0.219242
259,-10.351474,2.118343,-1.687807,0.169211,0.562324
260,-8.776704,1.257326,-0.26657,0.551854,-0.448102
261,-5.400334,3.352104,-1.919446,0.926646,0.511533
262,-9.536773,1.464166,-1.397637,-0.035164,1.643431
263,-10.188503,2.266069,-1.577959,-1.213501,1.106829
264,-9.488816,1.472647,-1.711029,-0.49174,1.760902
265,-11.691589,1.244262,-1.273301,-0.731844,1.283475
266,-9.380324,2.583908,-1.861909,-0.915081,1.725378
267,-8.467806,2.03232,-1.410869,-0.070174,1.486497
268,-10.692225,1.337948,-1.615997,0.119169,1.046778
269,-9.575651,1.477806,-1.487518,-0.662426,1.659663
270,-10.773045,0.965603,-0.473677,-0.18994,1.270433
271,-8.54954,2.442384,-1.683501,-0.808186,1.803045
272,-10.669404,1.525425,-1.23152,-0.760523,1.09793
273,-9.03628,1.757196,-1.788645,-0.352743,1.18853
274,-8.364883,1.573947,-1.633056,-0.402022,0.255715
275,-5.901452,3.472871,-1.59288,0.175508,0.048991
276,-6.432488,4.400934,-1.805648,-0.281686,0.550633
277,-7.31714,2.047715,-0.983506,0.927427,-0.428676
278,-6.54592,2.943144,-1.758085,0.023677,0.423788
279,-4.86414,3.802879,-1.367337,-0.137504,0.518128
280,-5.290273,3.462437,-1.5047,0.067721,0.235281
281,-8.429415,1.654471,-1.318555,0.139163,-0.294674
282,-7.888795,5.367772,-2.193587,-0.670426,1.048393
283,-6.134819,3.649762,-2.116312,0.065528,0.54867
284,-8.334022,3.47409,-1.774559,-0.107395,-0.048584
285,-10.362766,1.905566,0.044658,-0.126902,-0.137171
286,-9.804382,0.961298,0.283736,0.673864,-0.535616
287,-9.627664,1.78168,0.517888,0.425063,-0.223915
288,-10.724788,-0.090168,1.037873,0.445828,-0.649126
289,-9.284258,1.457687,0.134776,0.734386,0.211679
290,-7.561428,2.446948,-0.887302,0.697497,0.24021
291,-9.248659,2.347031,0.059917,0.43768,-0.046657
292,-8.073684,3.896402,-1.392047,0.133,0.585683
293,-9.176038,0.810709,0.008307,0.729058,-0.275424
294,-9.314463,1.170433,0.235463,0.778396,0.038264
295,-9.97503,1.759041,-0.062566,0.405405,0.176924
296,-9.417682,1.754084,-0.029943,0.234635,-0.532033
297,-9.553004,0.496401,0.473038,0.477566,-1.197831
298,-8.344165,0.124026,0.289598,0.605587,-0.87544
299,-9.565567,-0.24392,-1.792885,0.53524,-0.417479
300,-8.456671,2.086499,-3.166886,-0.055409,0.030012
301,-8.451464,2.503562,-3.206057,-0.297498,0.804777
302,-9.897484,2.100106,-1.320528,-0.232754,0.217653
303,-9.217304,1.542095,-0.609889,0.457,-0.714725
304,-6.825098,2.209282,-1.285536,0.469973,-0.073816
305,-7.278665,1.803672,-1.122172,1.195953,-0.051136
306,-6.406842,2.163579,-1.184768,0.722213,0.137792
307,-8.91596,0.931199,-0.539405,0.583638,-0.088152
308,-7.053336,3.907039,-1.847473,-0.020916,0.288049
309,-6.974666,2.205359,-1.23387,0.255393,-0.69254
310,-8.432817,0.656795,-1.302104,1.065288,-0.02929
311,-9.657022,-0.146823,-0.888324,1.220392,-0.039427
312,-5.595223,3.698102,-1.461538,0.050464,0.2812
313,-6.587648,2.913136,-1.118023,0.796817,0.067834
314,-12.53915,0.625395,0.12081,-0.637423,-0.325077
315,-8.85907,2.072813,-1.548836,-0.177952,0.29319
316,-9.381713,2.693525,-1.337731,-0.0439,0.26389
317,-9.641613,2.221102,-1.420163,0.052891,0.077609
318,-13.548188,-0.016841,0.45403,-0.749962,-0.362082
319,-9.859917,1.843059,-1.129312,-0.197584,0.054271
320,-10.580053,2.154963,-1.376702,-0.024371,0.079178
321,-10.135524,1.599383,-0.814879,-0.069387,-0.350397
322,-10.909748,0.83765,-0.626051,0.086146,-0.209391
323,-10.191458,1.222711,-0.689256,-0.345796,-0.39614
324,-8.191107,2.834861,-2.169984,-0.109536,0.923712
325,-10.460977,-0.256468,-1.346166,0.687622,0.012626
326,-8.886186,2.770993,-2.338359,0.14422,0.788611
327,-8.093743,1.657221,-2.023827,1.124562,0.486242
328,-8.688455,1.847379,-2.412998,0.185442,0.485711
329,-10.534037,-0.801122,-1.129779,-0.04589,-0.615407
330,-8.080341,1.746185,-1.941314,-0.045382,0.166285
331,-11.430885,-0.006879,-1.933945,0.309599,-0.289245
332,-8.161156,1.010787,-2.434224,0.818708,0.382911
333,-9.430007,0.949106,-1.803509,0.192816,0.083298
334,-9.593551,0.01559,-2.332151,-0.058595,-0.191892
335,-5.836084,2.335315,-2.786749,0.346675,0.053995
336,-7.872876,1.841603,-2.750762,0.382334,0.141461
337,-8.653466,1.815896,-0.803367,-0.080213,1.799399
338,-9.30261,2.493163,-0.444672,0.444523,0.406395
339,-7.974103,2.967456,-0.837249,0.539321,0.957154
340,-8.533606,2.692342,-0.751729,0.058231,0.867743
341,-11.179355,0.216303,0.238413,-0.082179,0.583871
342,-11.869682,1.333194,-0.625662,-0.836103,0.564463
343,-8.993821,3.1887,-1.152424,0.027255,1.003624
344,-7.467808,2.685316,-0.636672,0.473306,1.003813
345,-8.924041,2.342244,-0.614852,0.048488,0.706209
346,-9.958999,3.148404,-0.178967,-0.465705,0.813126
347,-10.06703,1.637959,-0.299475,0.471377,0.567416
348,-8.517668,2.52171,-2.433885,-0.247338,0.779505
349,-9.591928,2.520758,-1.975644,-0.318358,0.100066
350,-9.864917,2.548054,-1.701457,0.16239,0.594072
351,-8.498418,0.779726,-1.923869,0.146438,-0.09281
352,-8.860377,0.889117,-1.582782,0.122723,-0.239294
353,-9.030263,0.458121,-1.852453,0.00529,-0.237586
354,-8.600204,1.432487,-2.109329,-0.177287,0.153462
355,-9.018941,0.814361,-1.99168,-0.122663,-0.143419
356,-10.81218,-0.411685,-1.161892,-0.034327,-0.314952
357,-8.343087,1.15544,-1.288205,0.292549,-0.565964
358,-9.17136,0.520813,-1.508026,-0.194498,0.012426
359,-9.495674,0.683435,-1.600575,-0.298878,-0.05801
360,-8.098816,4.451771,-0.835597,0.2765,0.539332
361,-8.991886,2.695602,0.010984,0.951215,-0.134688
362,-9.944337,3.411204,0.289106,0.487679,0.032475
363,-6.910988,2.599431,0.121715,0.810181,0.015955
364,-7.590729,0.429234,0.570953,0.868429,-0.67521
365,-5.68934,-1.080333,1.046834,1.525485,-0.71922
366,-5.948152,-0.02842,0.791153,0.865395,-0.403531
367,-7.141204,1.490159,0.534736,0.961567,-0.204185
368,-7.844499,0.923994,1.371161,1.007166,-0.590554
369,-9.433304,1.841116,1.320309,1.012607,-0.815161
370,-10.669084,2.390192,-1.132085,-0.390219,0.489288
371,-9.42831,1.429361,-0.486128,-0.576419,0.032067
372,-7.989143,-0.912518,1.190198,0.917092,-0.611145
373,-8.873147,2.384152,-2.088441,0.267043,0.079638
374,-10.11417,2.782381,-1.997489,-0.518013,0.933438
375,-9.738912,0.302401,0.080886,-0.572675,-0.395156
376,-8.267391,1.677639,-0.776952,0.064723,0.214734
377,-6.647571,-0.880162,0.493444,0.840116,-0.467162
378,-11.133819,0.092577,-0.794911,-0.452153,-0.885021
379,-12.369615,0.347444,-0.251306,-0.752282,-0.058414
380,-8.882277,1.757021,0.172147,1.631217,-0.490922
381,-6.557147,3.588197,-1.368892,0.757605,0.380554
382,-6.39268,3.461569,-1.392966,1.012423,0.358975
383,-6.202215,3.5798,-1.558067,0.643155,0.665687
384,-6.609613,3.231301,-1.070125,0.947662,0.189184
385,-6.056838,3.055994,-1.032162,0.926774,0.389748
386,-9.686618,4.334005,-1.558395,0.151644,0.926595
387,-6.492599,2.606411,-0.913261,0.973969,0.201678
388,-7.835191,1.820165,-0.933287,1.78175,0.008905
389,-7.50793,2.460527,-0.646234,1.03982,0.016969
390,-8.618988,1.29131,-0.88117,0.828365,-0.168884
391,-7.804931,2.394447,-1.556576,0.695708,-0.296164
392,-9.004182,0.515767,-1.22672,0.908881,0.096725
393,-6.185569,2.660017,-1.539737,0.368541,0.166001
394,-6.211275,3.016897,-2.97537,-0.021405,0.438907
395,-8.228259,1.105298,-1.642037,1.140323,0.510369
396,-7.538919,1.368262,-1.609314,0.184471,-0.194454
397,-8.768075,0.091432,-1.072786,0.225351,0.148902
398,-9.666273,0.354573,-1.085779,1.246431,-0.303219
399,-9.814901,-0.094763,-1.146701,0.51515,-0.115255
400,-9.909572,1.192113,-1.617982,0.669973,0.54856
401,-9.002825,2.271453,-1.812521,0.381718,0.634969
402,-9.620135,1.061305,-1.983832,0.768516,0.538437
403,-7.646225,2.432572,-2.466091,0.203571,0.716381
404,-6.715695,2.773548,-2.470276,-0.256187,0.708944
405,-8.088298,3.172796,-2.510319,0.781697,1.13935
406,-7.98644,1.775877,-2.019412,-0.067406,0.462961
407,-7.987838,2.290154,-2.087538,0.372935,0.745373
408,-7.605818,1.822942,-1.812313,0.553919,0.07413
409,-7.954011,2.604404,-2.475185,0.372434,0.458489
410,-6.284478,2.279858,-1.593526,0.808919,0.29711
411,-7.289669,2.226204,-1.254884,0.729295,0.180629
412,-9.252622,2.808271,-1.624616,-0.31281,0.316163
413,-7.778531,1.654949,-0.844635,0.388114,0.474625
414,-9.083868,2.897868,0.108309,0.069833,0.044932
415,-8.206415,2.880508,-0.403704,0.520765,-0.087101
416,-8.296393,1.851658,-1.434124,1.233603,-0.287688
417,-8.794217,1.381261,-1.762428,0.196745,-0.19247
418,-10.927004,0.534949,-1.019121,0.246714,-0.154035
419,-7.525279,1.820581,-1.681798,0.08104,0.060191
420,-8.47001,1.513569,-2.641483,0.435544,0.436145
421,-9.378114,0.255955,-1.011976,0.585128,-0.440687
422,-7.025914,2.235764,-2.119365,0.338261,0.135877
423,-9.269013,1.851223,-1.909394,0.208342,0.269926
424,-8.885566,1.685952,-1.926721,0.160842,0.169353
425,-8.719073,1.796598,-1.96162,0.816107,0.325765
426,-7.672952,2.131993,-2.582233,0.249842,0.463838
427,-9.94583,-0.165216,-1.844418,0.207995,-0.474812
428,-7.758003,1.887512,-2.447679,0.319077,0.426453
429,-9.805559,-0.011401,-1.185276,0.234052,-0.069379
430,-8.364531,1.780343,-2.608894,0.502746,-0.011524
431,-7.474184,1.880339,-2.482012,0.187747,0.65903
432,-6.874083,2.631964,-2.714842,-0.024538,0.759563
433,-9.000903,0.499025,-1.092283,0.278172,-0.158409
434,-8.72278,1.164949,-2.373499,0.06076,0.136871
435,-6.448791,1.287629,0.113358,0.046759,-1.161525
436,-9.194649,1.017357,1.858736,0.489255,-1.479412
437,-6.577928,0.858795,-0.061962,-0.142163,-1.218288
438,-5.574799,1.146678,-0.249702,0.00226,-1.225604
439,-5.439975,1.065992,-0.287473,-0.158279,-1.09923
440,-6.26295,0.716171,-0.62668,-0.123589,-1.267449
441,-5.744702,1.017857,-0.191573,0.262301,-0.909727
442,-7.920459,0.824325,1.991984,0.672837,-0.510045
443,-5.813379,1.017565,-0.229233,0.095885,-1.124367
444,-6.915843,0.854517,0.072308,-0.147635,-1.303586
445,-6.880698,0.998423,-0.045999,0.037278,-1.382024
446,-9.738459,0.185068,1.900976,0.010449,-0.588205
447,-5.472571,1.403102,-0.788011,-0.478062,-1.058081
448,-6.985459,0.974355,-0.65672,0.243361,-1.469961
449,-6.348942,0.898397,-0.178605,0.403301,-1.05739
450,-7.171838,0.900085,1.317452,0.080904,-0.370253
451,-8.600054,1.06116,-2.734915,-0.615029,-0.578165
452,-9.862281,0.96237,1.593894,-0.344116,-0.236735
453,-4.34727,1.487091,-2.163327,-0.378765,-0.080528
454,-4.793132,1.903108,-0.87056,0.280652,-0.34832
455,-6.504822,1.394592,-2.009513,-0.777635,-0.527496
456,-5.820142,1.069726,-0.24662,0.666344,-1.138022
457,-6.681291,1.613741,-0.821375,-0.099511,-1.178715
458,-6.618396,0.968536,0.167328,0.208864,0.671362
459,-5.130204,1.60539,-1.090883,0.37697,-0.396326
460,-5.194775,1.680877,-2.299864,-0.698379,0.217781
461,-6.108811,1.374538,-1.00139,-0.615869,-0.726413
462,-6.402308,0.937855,-0.724118,0.339667,-0.91005
463,-4.934268,1.635137,-0.854259,0.109131,-0.076294
464,-6.942618,1.181998,-0.810981,-0.417347,-2.273357
465,-5.595847,1.610014,0.807241,0.753959,-1.08192
466,-4.087621,0.859769,0.060577,0.37259,-0.074598
467,-6.593952,1.972096,0.028935,-0.098234,-1.239082
468,-5.336519,1.584302,-0.59574,0.084884,-0.580526
