,0.000000,1.000000,2.000000,3.000000,4.000000
137,-2.155008,0.077192,-0.199568,0.418861,-0.079107
138,-3.372271,0.1875,-0.409422,0.409569,-0.26883
139,-4.175211,0.053311,-0.770938,0.352825,-0.37324
140,-2.206089,0.483943,-0.087586,0.553343,-0.234001
141,-2.365618,0.047163,-0.356289,0.658065,-0.136854
142,-2.217109,0.201223,-0.344267,0.45765,-0.101673
143,-3.133273,0.003598,-0.740367,0.548041,-0.159813
144,-3.108951,0.267856,-0.218244,0.555507,-0.389974
145,-3.60785,-0.124944,-0.634249,0.686305,-0.184347
146,-2.928657,0.022905,-0.547403,0.605523,-0.173514
147,-3.070362,0.345271,-0.041362,0.218367,-0.237203
148,-3.216464,-0.272381,-0.503123,0.484693,-0.234218
149,-2.919519,-0.038999,-0.547147,0.578723,-0.184047
150,-3.361619,0.270607,-0.752739,0.510926,-0.234178
151,-3.412479,0.349715,-0.390893,0.554243,-0.219931
152,-4.234769,-0.04068,-0.484171,0.340536,-0.383686
153,-3.031347,-0.134366,-0.541975,0.560309,-0.040345
154,-3.224683,0.564009,-0.234865,0.516486,-0.538616
155,-2.54545,0.776441,-0.083263,0.473307,-0.279155
156,-3.150187,0.424307,-0.208756,0.420558,-0.102995
157,-2.795463,0.12396,-0.253396,0.621098,-0.196163
158,-3.028582,0.03506,-0.503479,0.548398,-0.319576
159,-3.021432,-0.168162,-0.2546,0.366419,0.126575
160,-3.44573,0.281073,-0.550066,0.50096,-0.105501
161,-3.399992,0.590362,-0.219959,0.098929,-0.124349
162,-3.252314,-0.283095,-0.649731,0.080112,-0.325856
163,-2.735405,0.615415,-0.042568,0.543781,-0.346375
164,-2.525581,0.683128,-0.042851,0.524508,-0.36039
165,-2.371002,0.518533,-0.023982,0.500373,-0.173098
166,-2.087594,0.557797,-0.064357,0.510016,-0.283397
167,-3.232645,-0.122051,-0.703665,0.42238,-0.071008
168,-2.697639,0.453501,-0.407176,0.477866,-0.44029
169,-3.290037,-0.330054,-0.624253,0.564194,-0.350525
170,-3.34577,0.067662,-0.605234,0.202803,-0.36081
171,-3.627406,-0.061964,-1.055188,0.295886,-0.406107
172,-3.512765,0.143866,-0.560928,0.395315,-0.446953
173,-3.306305,0.434163,-0.497134,0.426079,-0.290928
174,-3.39237,-0.213747,-0.633035,0.356214,-0.429229
175,-3.110259,0.762049,-0.330156,0.479793,-0.462366
176,-3.086341,0.686874,-0.323532,0.209171,-0.416309
177,-2.218927,0.614576,-0.011661,0.698446,-0.292042
178,-3.296015,0.081918,-0.618652,0.206719,-0.136495
179,-3.184984,0.536954,-0.64409,0.342956,-0.465563
180,-3.079798,-0.108419,-0.561386,0.539297,-0.33551
181,-3.192988,0.033613,-0.738809,0.20662,-0.273875
182,-3.39075,0.185811,-0.628336,0.393941,-0.327931
183,-2.591626,-0.056749,-0.404131,0.664452,-0.185314
184,-3.408083,0.500291,-0.321827,0.399982,-0.181361
185,-2.895587,0.289383,-0.528605,0.175807,-0.448827
186,-3.357714,-0.146741,-0.883346,0.363579,-0.216953
187,-3.396409,-0.090526,-0.919199,0.758727,-0.345803
188,-2.639849,0.50561,-0.124984,0.614779,-0.406235
189,-3.184493,0.693135,-0.407576,0.544025,-0.281133
190,-3.236419,0.612004,-0.285332,0.255017,-0.406597
191,-2.313263,0.336703,-0.186118,0.863906,-0.295883
192,-2.848106,0.085812,-0.511883,0.510485,-0.306565
193,-2.435309,0.249227,-0.11646,0.723522,-0.20358
194,-2.194238,-0.36699,-0.01911,0.382077,0.374525
195,-2.666725,0.500768,0.036069,0.08688,0.015804
196,-3.019413,-0.201477,-0.539744,0.507374,0.065368
197,-2.48707,0.589378,-0.045787,0.634512,-0.336982
198,-2.566346,0.269596,0.043927,0.544727,-0.195871
199,-2.400253,-0.147354,-0.309664,0.679217,-0.118115
200,-2.504523,0.604506,-0.15901,0.354516,-0.353303
201,-3.138071,-0.064901,-0.501917,0.617069,-0.242572
202,-3.448859,0.32638,-0.374335,0.139732,-0.121606
203,-2.567638,0.476929,-0.016137,0.548468,-0.322742
204,-2.463916,0.019676,-0.06138,0.725621,-0.074552
205,-3.546188,-0.113057,-0.649935,0.721834,-0.180508
206,-3.359127,-0.206237,-0.391321,0.825556,-0.326384
207,-3.395248,0.527245,-0.188663,0.592787,-0.596163
208,-2.928801,0.071521,-0.210173,0.527697,-0.433425
209,-3.801803,0.109816,-0.545358,0.480075,-0.400606
210,-2.586287,0.759607,-0.202692,0.568809,-0.36151
211,-2.12812,0.327789,-0.339929,0.670234,-0.164749
212,-2.097389,0.87121,-0.110053,0.686651,-0.268258
213,-3.962758,0.38554,-0.500897,0.348432,-0.435393
214,-3.383359,-0.096998,-0.54568,0.518723,-0.352151
215,-3.057055,0.397027,-0.397949,0.414315,-0.388761
216,-2.970781,-0.063797,-0.601752,0.43831,-0.282999
217,-3.940675,0.634274,-0.413684,0.295455,-0.602604
218,-2.041959,0.313924,-0.004579,0.542215,0.098725
219,-2.747394,0.092929,-0.300385,0.25049,-0.237206
220,-2.669923,0.163542,-0.363337,0.349134,-0.170133
221,-3.206077,0.002017,-0.656095,0.40785,-0.193378
222,-2.642109,0.093269,-0.515497,0.324975,-0.27698
223,-3.23793,0.188006,-0.549513,0.246837,-0.104341
224,-2.21358,0.25243,-0.155152,0.306402,-0.379508
225,-3.250777,0.191523,-0.366109,0.320867,0.050611
226,-3.235209,0.113352,-0.21454,0.335644,-0.280007
227,-2.270028,0.532158,0.059879,0.604854,-0.187385
228,-2.173886,-0.046013,-0.078485,0.519494,0.054093
229,-3.930519,0.53531,-0.422507,0.278017,-0.276741
230,-2.837183,0.151551,-0.187489,0.504886,0.044485
231,-2.145829,0.344069,-0.223649,0.474523,-0.147704
232,-2.27461,0.297695,-0.20853,0.374925,-0.283015
233,-2.882864,0.64663,-0.07986,0.333113,-0.234775
234,-2.502241,-0.004378,-0.078175,0.321682,-0.036993
235,-2.776633,0.519963,-0.114552,0.422009,-0.274593
236,-2.77014,0.228274,-0.189292,0.509958,-0.01934
237,-2.650109,0.36559,-0.064656,0.446053,-0.058365
238,-3.193637,0.179637,-0.461314,0.570344,-0.277053
239,-2.722816,0.521808,-0.019348,0.434808,-0.307322
240,-2.660168,0.31537,-0.279045,0.571717,0.015377
241,-2.488624,0.100937,-0.235773,0.46953,-0.157358
242,-2.88951,0.208327,-0.276201,0.524303,-0.088667
243,-2.379453,0.29574,-0.303249,0.395917,-0.213909
244,-3.435448,-0.071092,-0.671061,0.280921,-0.11454
245,-3.038245,0.004513,-0.217009,0.336328,-0.607035
246,-3.245074,0.107828,-0.598903,0.230403,-0.120673
247,-3.119135,0.015499,-0.172005,0.411327,-0.128355
248,-2.964893,0.144149,-0.228294,0.574842,-0.171056
249,-2.876913,0.599209,-0.104617,0.327393,-0.210042
250,-1.789635,0.369685,-0.0126,0.485819,0.038753
251,-2.555237,0.056543,-0.150655,0.346825,0.003254
252,-2.693077,0.426296,-0.239002,0.340164,0.029493
253,-2.998553,0.331547,-0.309469,0.525128,-0.162718
254,-2.054445,0.267503,-0.257265,0.411477,-0.244296
255,-2.65012,0.107451,-0.293079,0.502413,-0.083155
256,-2.091727,0.19528,-0.13015,0.635834,0.031783
257,-2.468592,0.604969,-0.076952,0.435507,-0.239843
258,-2.822897,0.257289,-0.416083,0.480767,-0.304766
259,-2.360001,0.561095,-0.125241,0.308231,-0.235324
260,-2.96581,0.354418,-0.348798,0.262911,-0.376466
261,-2.500223,0.168718,-0.383336,0.414879,-0.146158
262,-2.425219,0.654219,-0.026012,0.388087,-0.171172
263,-3.006028,0.203849,-0.269882,0.473178,-0.067919
264,-2.603763,0.242826,-0.057703,0.533225,-0.137737
265,-2.217639,0.241748,-0.181691,0.358121,-0.27751
266,-2.581907,0.445887,-0.429997,0.434327,-0.376933
267,-1.835475,0.593992,0.035053,0.444911,-0.185072
268,-2.700589,0.472889,-0.145119,0.271286,-0.17031
269,-2.812224,0.569362,-0.205168,0.295023,-0.328922
270,-2.016327,0.042578,-0.056766,0.650492,0.082109
271,-2.650022,0.655846,-0.115514,0.337301,-0.183456
272,-2.655432,0.433231,-0.176082,0.567765,-0.307002
273,-2.141773,0.690029,-0.03987,0.26094,-0.181933
274,-2.488169,-0.007816,-0.326857,0.627078,0.025305
275,-2.246917,0.850327,0.132259,0.440115,-0.176998
276,-3.13018,0.37773,-0.35598,0.153942,-0.29005
277,-3.162065,0.307091,-0.39079,0.317454,-0.147584
278,-2.011498,0.436362,-0.09564,0.25217,-0.150318
279,-3.077558,-0.024742,-0.349689,0.219328,0.005037
280,-3.067839,-0.154557,-0.292296,0.438508,-0.020518
281,-2.300517,0.489438,-0.066088,0.513454,-0.186344
282,-2.647603,0.209566,-0.057498,0.355194,-0.026681
283,-3.590664,0.120755,-0.570199,0.368303,-0.152592
284,-2.258449,0.474481,0.005062,0.273846,-0.155796
285,-2.87946,-0.081976,-0.196383,0.251586,-0.009889
286,-2.694948,0.157814,-0.09389,0.436859,0.044359
287,-2.480152,0.188605,-0.22738,0.326574,-0.395581
288,-3.085508,0.014882,-0.328734,0.273152,-0.168408
289,-2.418679,-0.001855,-0.091775,0.398824,-0.077818
290,-2.602639,0.504651,-0.008691,0.217575,-0.394721
291,-3.263726,0.287239,-0.607789,0.230691,-0.152599
292,-1.928768,0.373112,-0.162427,0.394056,-0.178058
293,-1.986858,0.145506,0.069356,0.629542,0.233996
294,-2.842802,0.085438,-0.478602,0.39487,-0.146384
295,-2.755225,0.250998,-0.299666,0.446433,-0.072608
296,-2.541509,-0.051584,-0.267824,0.310922,-0.231186
297,-1.943526,0.161448,-0.263384,0.527572,-0.268728
298,-2.480985,0.256745,-0.203628,0.41055,-0.247891
299,-2.947025,0.021653,-0.342934,0.5401,-0.180598
300,-2.352823,0.55346,-0.078065,0.330606,-0.19378
301,-2.819639,0.526866,-0.295079,0.515798,-0.175513
302,-2.601788,-0.05077,-0.33001,0.34723,0.008665
303,-2.234779,0.384558,-0.244217,0.356516,-0.157412
304,-2.514464,0.210505,-0.205104,0.312297,-0.302421
305,-2.445465,0.140169,-0.090005,0.383961,0.021196
306,-3.224723,0.009346,-0.475105,0.101609,-0.336702
307,-2.659994,0.043796,-0.293724,0.307045,-0.126216
308,-2.264602,0.643207,0.131378,0.354081,-0.054342
309,-2.9951,0.02398,-0.516922,0.25498,-0.15229
310,-3.268321,0.014392,-0.33782,0.097958,-0.055931
311,-1.782779,0.256136,-0.030368,0.319952,-0.122236
312,-2.623155,0.052582,-0.29646,0.411965,-0.055007
313,-1.584116,0.097629,0.184879,0.404594,0.217563
314,-2.61466,-0.04792,-0.269922,0.268777,-0.101309
315,-2.267965,0.193885,-0.113797,0.366393,-0.279024
316,-2.510811,0.656122,0.095424,0.377583,-0.178218
317,-2.762274,0.211742,-0.379075,0.164398,-0.321378
318,-2.448519,0.172489,-0.076786,0.335469,-0.232034
319,-2.507112,0.136061,-0.225673,0.399711,0.019661
320,-3.118462,0.020492,-0.52744,0.255131,-0.107228
321,-2.891968,0.743399,0.102009,0.275717,-0.23195
322,-2.450313,0.416048,-0.199527,0.296154,-0.174838
323,-2.460585,0.517325,0.073262,0.30667,-0.19987
324,-2.490995,0.252693,-0.325839,0.19515,-0.31409
325,-2.236806,0.673926,-0.105097,0.580345,-0.270459
326,-3.072755,0.722003,-0.256706,0.325502,-0.301114
327,-2.59087,0.590306,-0.106525,0.397425,-0.218426
328,-2.503126,0.025636,-0.327408,0.494777,-0.20492
329,-3.21575,0.061063,-0.686267,0.244817,-0.094652
330,-2.275233,0.10394,-0.1553,0.507483,-0.06452
331,-2.968331,0.133323,-0.51082,0.241169,-0.063351
332,-2.83296,0.183676,-0.336608,0.332686,-0.247331
333,-2.693813,0.113961,-0.319598,0.54613,0.08167
334,-3.077516,0.153871,-0.222408,0.590742,-0.084921
335,-3.009062,0.251081,-0.196565,0.476842,0.004185
336,-2.222934,0.634232,0.033716,0.389867,-0.11397
337,-3.044573,0.052909,-0.462827,0.353378,-0.154396
338,-1.757331,0.251717,-0.139842,0.365884,-0.12421
339,-2.946076,0.079406,-0.275969,0.445789,-0.117826
340,-2.425625,0.149707,-0.145907,0.271784,-0.290941
341,-2.43115,0.200174,-0.340932,0.429185,-0.149665
342,-2.105087,0.213464,-0.236103,0.358859,-0.114131
343,-2.399112,0.745678,-0.001525,0.38923,-0.12038
344,-2.165996,0.134302,-0.103127,0.488868,-0.025752
345,-2.99811,-0.055572,-0.473,0.230557,-0.319564
346,-2.784381,0.647134,-0.199222,0.129424,-0.293957
347,-3.183039,0.411577,-0.487277,0.383802,-0.103641
348,-2.051707,0.15907,-0.36025,0.349548,-0.139229
349,-2.249714,0.083746,0.028722,0.564104,0.076121
350,-2.887705,0.205438,-0.393506,0.633802,-0.178553
351,-2.130247,0.250424,-0.028071,0.429984,0.039556
352,-2.188347,0.675221,0.061367,0.569814,-0.235287
353,-2.166295,0.232752,-0.152263,0.457351,-0.234615
354,-1.838162,0.445136,-0.14859,0.399899,-0.235688
355,-2.562564,0.739221,-0.073712,0.371846,-0.115439
356,-2.305863,0.307776,-0.064332,0.449356,-0.051172
357,-1.719233,0.42226,-0.038038,0.504141,-0.119244
358,-2.38798,0.408141,-0.158022,0.468773,-0.25842
359,-2.65116,0.762083,0.104651,0.389057,-0.227241
360,-2.962516,0.52057,-0.032559,0.437764,-0.39441
361,-2.422762,0.138748,-0.007667,0.689626,0.025411
362,-2.644335,0.29325,-0.249816,0.434261,-0.063434
363,-2.681404,0.015672,-0.48405,0.474452,-0.075357
364,-2.628138,0.207915,-0.310524,0.346531,-0.175663
365,-3.061008,0.390517,-0.165178,0.228084,-0.036354
366,-2.176351,0.613429,-0.038125,0.369473,-0.188366
367,-2.86883,0.04355,-0.327053,0.535739,-0.13886
368,-1.829451,0.298297,-0.020846,0.552847,-0.026589
369,-3.217588,0.53722,-0.072935,0.448531,-0.341117
370,-2.260163,0.108678,-0.234344,0.32897,-0.055367
371,-2.935818,0.369569,-0.069374,0.578656,0.102284
372,-2.54212,0.135861,-0.212569,0.610606,0.020471
373,-2.489811,0.245634,0.025748,0.540187,0.070282
374,-2.687702,0.390477,-0.132631,0.379787,-0.043618
375,-2.690054,0.306702,-0.099754,0.500882,0.088989
376,-2.448398,0.18323,-0.232419,0.481325,0.086956
377,-3.287342,0.407364,-0.21237,0.43241,0.003304
378,-2.704002,-0.011429,-0.112149,0.393412,-0.094834
379,-3.295861,0.142408,-0.528835,0.152887,-0.355835
380,-2.028833,0.098524,-0.202631,0.340135,-0.000739
381,-2.68523,0.030802,-0.270844,0.446519,0.094771
382,-2.452478,0.608529,-0.034752,0.436137,-0.348486
383,-1.857334,0.450128,0.006738,0.646593,-0.055343
384,-2.780522,0.294693,-0.266358,0.457298,-0.228449
385,-3.113716,0.527289,-0.120152,0.368547,-0.282573
386,-2.755442,0.13636,-0.25096,0.31905,0.014553
387,-2.156218,0.167874,-0.174805,0.49315,-0.124579
388,-2.124216,0.209428,-0.18749,0.602122,-0.081872
389,-1.907212,0.310337,-0.134287,0.455839,-0.200307
390,-2.339551,0.246891,-0.301283,0.187534,-0.193755
391,-3.739622,-0.192843,-0.893208,-0.088726,-0.400108
392,-1.86879,0.256384,-0.182091,0.347483,-0.157441
393,-2.630586,0.140048,-0.283234,0.383898,-0.061204
394,-2.569039,0.551061,-0.186296,0.434658,-0.138826
395,-2.636536,0.312288,-0.378695,0.371319,-0.302263
396,-3.23779,-0.129853,-0.718276,0.18388,-0.253185
397,-3.449305,0.0587,-0.657856,0.599091,-0.26938
398,-2.97255,0.685366,-0.178622,0.320212,-0.376553
399,-2.91679,0.226789,-0.329118,0.373895,-0.504801
400,-2.271854,0.175835,-0.225297,0.341557,-0.250995
401,-2.033674,0.034324,-0.289658,0.535856,-0.030554
402,-2.407362,0.41033,-0.182575,0.333206,-0.419291
403,-2.876999,0.60314,-0.189433,0.385196,-0.258227
404,-2.321815,0.248616,-0.33946,0.417912,-0.264365
405,-2.482693,0.803689,0.0647,0.415384,-0.28658
406,-1.940612,0.161987,-0.242792,0.497632,-0.047327
407,-2.74204,0.481101,-0.054115,0.557991,-0.259912
408,-2.185401,0.698176,-0.094188,0.542944,-0.264562
409,-2.267847,0.462873,-0.288553,0.498824,-0.232053
410,-2.417938,0.603003,0.093778,0.471623,-0.211547
411,-3.094823,0.325588,-0.04298,0.333345,-0.159566
412,-2.096884,0.598898,0.188198,0.512821,-0.054875
413,-2.507051,0.535233,0.120988,0.203323,-0.19389
414,-3.428674,-0.126326,-0.481214,0.416485,-0.159953
415,-2.939499,0.568253,-0.205743,0.130654,-0.342086
416,-2.222506,0.641561,0.143525,0.455242,-0.184618
417,-2.406249,0.047591,-0.269241,0.312175,-0.353347
418,-3.203281,0.482984,-0.226118,0.340838,-0.424973
419,-2.561105,-0.000821,-0.292518,0.480253,-0.234837
420,-2.900695,-0.064334,-0.368939,0.582471,-0.003453
421,-2.00867,0.136343,0.011873,0.603479,0.29253
422,-2.823673,0.274836,-0.505813,0.204258,-0.370509
423,-2.479912,0.295163,-0.11853,0.558719,-0.281875
424,-2.63738,0.071965,-0.394431,0.325937,-0.298927
425,-2.351077,0.665115,-0.050538,0.424082,-0.203259
426,-3.483831,0.211057,-0.678486,0.180993,-0.350086
427,-1.985155,0.158882,-0.26289,0.403966,0.009667
428,-2.80994,0.159957,-0.241656,0.505742,0.082235
429,-3.066216,0.073006,-0.384734,0.317667,-0.335275
430,-2.9278,0.825344,-0.1096,0.243699,-0.201739
431,-2.412696,0.216195,-0.258519,0.400661,-0.346894
432,-2.850492,0.758524,-0.142086,0.262274,-0.426506
433,-2.912505,0.198521,-0.782499,0.381635,-0.286663
434,-2.854566,0.148622,-0.479021,0.282389,-0.084756
435,-3.698106,0.504612,-0.187507,-0.43577,0.058121
436,-3.240665,0.835517,-0.080552,-0.400525,-0.049386
437,-3.242033,0.809006,-0.077908,-0.436203,-0.005478
438,-3.641053,0.375896,-0.840705,-0.421624,0.154072
439,-2.488932,0.286154,-0.230176,-0.01429,0.241802
440,-3.615791,0.461812,-0.417724,-0.469916,0.022073
441,-3.388461,0.670683,-0.085937,-0.227138,0.111718
442,-3.588333,0.83894,-0.051404,-0.256484,-0.088841
443,-3.369966,0.287842,-0.451589,-0.32534,0.059237
444,-2.237713,0.702476,0.074322,-0.138815,0.086778
445,-3.246787,0.805492,-0.144868,-0.340506,-0.08501
446,-3.003016,0.884692,-0.013403,-0.107799,-0.16833
447,-3.495531,0.657595,-0.038478,-0.070964,-0.009904
448,-2.617137,0.211473,-0.271629,-0.064038,0.175362
449,-3.457562,0.593833,0.044838,-0.234013,-0.01234
450,-3.315335,0.3166,-0.485842,-0.448291,0.180883
451,-2.664797,0.650586,0.134523,-0.304377,-0.068192
452,-3.254164,0.600352,-0.228539,-0.411833,-0.132297
453,-3.318493,-0.201393,-0.411917,-0.327196,0.12717
454,-3.939647,0.226289,-0.507897,-0.227987,-0.077672
455,-3.197751,0.286679,-0.19187,-0.205013,0.216608
456,-3.401748,0.574803,-0.300496,-0.316784,-0.227017
457,-3.532391,0.353493,-0.513578,-0.137771,0.181965
458,-3.005115,0.037926,-0.471111,-0.28615,0.147268
459,-3.064598,0.613475,0.132197,-0.269878,-0.058623
460,-3.885971,0.177633,-0.836085,-0.623466,0.116857
461,-3.008766,0.46521,0.000989,-0.24106,0.074254
462,-3.153678,0.744388,0.139382,-0.302402,0.005191
463,-2.654689,0.169848,-0.085196,0.040889,0.244566
